return_id,order_item_id,refund
17051,468325,1853
17052,296667,2022
17053,595381,3408
17054,221809,381
17055,330355,688
17056,314922,2099
17057,379816,601
17058,567651,4658
17059,435813,770
17060,356869,1240
17061,214806,2336
17062,20891,4207
17063,224430,1758
17064,543725,1645
17065,442091,2371
17066,122689,3046
17067,267427,3924
17068,572847,1019
17069,593491,4277
17070,339488,1901
17071,269194,2648
17072,498422,2660
17073,362304,3951
17074,148446,2034
17075,563420,4028
17076,78817,3656
17077,456489,2648
17078,184098,3042
17079,426029,3795
17080,513072,3028
17081,412229,3755
17082,10379,54
17083,559861,4695
17084,576064,2265
17085,282859,1270
17086,268989,1512
17087,449336,755
17088,19691,612
17089,13076,2690
17090,552746,1568
17091,169774,1821
17092,464106,3442
17093,279806,629
17094,187,4988
17095,592991,440
17096,499901,4036
17097,289041,583
17098,218938,3305
17099,401621,3631
17100,67679,1974
17101,369773,558
17102,83424,777
17103,377915,619
17104,154770,174
17105,527822,3539
17106,356816,3887
17107,578420,1718
17108,489956,2979
17109,10976,1388
17110,316849,4348
17111,266235,1947
17112,78338,1835
17113,403130,4279
17114,63210,982
17115,107263,2711
17116,493503,3726
17117,106453,1147
17118,56747,1783
17119,427286,2731
17120,591059,877
17121,238949,4794
17122,43285,4489
17123,572294,1663
17124,167090,3362
17125,264227,3142
17126,410957,876
17127,529511,4199
17128,46083,4534
17129,290106,1549
17130,129085,2706
17131,336567,2574
17132,451523,3980
17133,489065,4175
17134,568874,2493
17135,99924,626
17136,229264,3649
17137,255483,2148
17138,214504,3300
17139,364371,1852
17140,577032,625
17141,123837,3706
17142,416894,72
17143,576086,3980
17144,143872,254
17145,35116,2130
17146,335136,4864
17147,182648,3187
17148,149508,3250
17149,528068,1342
17150,194575,4492
17151,130672,1895
17152,359539,605
17153,585941,2895
17154,1128,3486
17155,194458,369
17156,117972,3486
17157,523984,1063
17158,592317,4556
17159,392333,1711
17160,234829,2782
17161,473507,3849
17162,160700,3496
17163,66433,3106
17164,427155,938
17165,296573,2355
17166,5857,2634
17167,254780,4490
17168,186143,4787
17169,534372,2158
17170,394924,4759
17171,331505,3772
17172,572983,512
17173,196859,463
17174,290085,3817
17175,273120,1381
17176,373844,1117
17177,256590,3391
17178,343060,869
17179,178049,2052
17180,525919,361
17181,153187,1292
17182,75215,2608
17183,37520,3640
17184,591726,1487
17185,81408,914
17186,508939,582
17187,442755,2916
17188,531839,164
17189,80552,4223
17190,415523,676
17191,104861,1974
17192,207681,2705
17193,508418,3267
17194,262577,537
17195,228061,3694
17196,243160,3848
17197,309853,4176
17198,139857,4036
17199,413832,4633
17200,222778,2615
17201,486763,1816
17202,277840,2767
17203,381094,709
17204,152634,3086
17205,100819,2753
17206,441191,3473
17207,37215,1130
17208,439022,2628
17209,383991,593
17210,4218,4765
17211,4240,2457
17212,204997,2994
17213,246046,3152
17214,12738,103
17215,371664,2693
17216,121857,3570
17217,275872,4241
17218,202977,1716
17219,419632,2158
17220,34020,663
17221,375337,4178
17222,274201,610
17223,114556,4074
17224,93392,2329
17225,320616,3767
17226,82173,321
17227,228999,115
17228,235309,4207
17229,442111,4078
17230,302047,1633
17231,241565,3474
17232,326858,2984
17233,486973,1045
17234,334560,1410
17235,9193,4693
17236,516573,3663
17237,129789,3949
17238,38097,1557
17239,36039,4309
17240,289516,4810
17241,399940,473
17242,265674,1053
17243,535845,3943
17244,28125,4655
17245,521098,1696
17246,184463,1426
17247,101209,2681
17248,41928,715
17249,360418,2435
17250,418618,4036
17251,238488,3352
17252,528333,4553
17253,11414,1603
17254,314948,2287
17255,9356,3413
17256,235258,2153
17257,376256,2083
17258,32868,2630
17259,177097,289
17260,236602,4696
17261,235700,4918
17262,567307,1441
17263,158903,4893
17264,457252,1578
17265,197855,2142
17266,69938,2130
17267,141212,827
17268,561828,3814
17269,387782,1166
17270,427637,2987
17271,300220,4566
17272,309744,4870
17273,375920,1326
17274,127518,3562
17275,517778,3966
17276,560683,4488
17277,2523,3075
17278,284305,3428
17279,595807,4764
17280,233830,54
17281,495101,4285
17282,247228,2855
17283,262800,4957
17284,460643,4462
17285,447771,2545
17286,581549,4636
17287,140950,4674
17288,232423,2467
17289,114690,2606
17290,89934,1683
17291,521312,4318
17292,330618,2846
17293,122186,2015
17294,27215,240
17295,343042,4734
17296,393134,4993
17297,194598,3830
17298,169886,3731
17299,237722,1118
17300,273599,2202
17301,113348,4444
17302,446030,340
17303,222959,57
17304,212440,4994
17305,140737,4706
17306,96508,2831
17307,343246,370
17308,496376,1234
17309,374212,1316
17310,486532,346
17311,511976,1965
17312,229154,1907
17313,20433,203
17314,586071,719
17315,173383,4295
17316,285643,3262
17317,61188,3882
17318,46396,4192
17319,539245,757
17320,129177,1970
17321,79506,2374
17322,8497,2366
17323,214801,3134
17324,565649,1437
17325,368131,2596
17326,51749,1879
17327,305579,104
17328,154666,4746
17329,107015,4092
17330,38120,1709
17331,564467,4525
17332,168992,345
17333,495844,1418
17334,18527,3686
17335,36468,3755
17336,361023,3979
17337,116768,2050
17338,295336,2845
17339,329545,218
17340,166458,382
17341,54494,53
17342,434095,4428
17343,453937,3679
17344,16945,2849
17345,531929,2715
17346,323949,4973
17347,173798,899
17348,185908,575
17349,239387,4181
17350,313623,4313
17351,220772,3541
17352,171708,4688
17353,402175,3524
17354,507882,145
17355,147755,4162
17356,424192,4745
17357,476476,2557
17358,166402,1911
17359,580584,2931
17360,479526,2977
17361,511472,808
17362,458775,1290
17363,387630,759
17364,425366,1209
17365,380150,3227
17366,102576,2187
17367,450343,4676
17368,321264,611
17369,87472,3109
17370,516558,3349
17371,71560,403
17372,108526,4535
17373,459401,794
17374,540696,278
17375,512340,3834
17376,587653,3434
17377,558478,807
17378,562845,4917
17379,37208,1661
17380,578801,2838
17381,577447,2233
17382,215184,4165
17383,70833,2703
17384,545996,3623
17385,376221,2630
17386,410010,2789
17387,494550,1909
17388,538556,2782
17389,52489,2606
17390,394368,1918
17391,417432,424
17392,136143,1053
17393,253655,1194
17394,275697,2258
17395,240647,1332
17396,360749,4968
17397,563663,3513
17398,121192,3247
17399,125666,1517
17400,239855,212
17401,94150,84
17402,304457,4440
17403,525771,2079
17404,356070,1802
17405,285571,2466
17406,460347,772
17407,182823,341
17408,85046,2425
17409,467897,4391
17410,299612,66
17411,290630,4379
17412,41482,2294
17413,370206,3532
17414,227718,3923
17415,120871,2665
17416,91478,3223
17417,558580,494
17418,330728,369
17419,573152,4192
17420,452500,4458
17421,525061,3334
17422,523421,2714
17423,222634,2197
17424,357809,2046
17425,12719,221
17426,217927,4288
17427,189632,1798
17428,75981,3447
17429,417837,417
17430,95276,3660
17431,501877,4666
17432,502230,2537
17433,132929,4203
17434,256566,1633
17435,63556,4551
17436,142851,3661
17437,441635,4481
17438,248222,2491
17439,41662,2770
17440,270543,1954
17441,4947,4170
17442,535144,880
17443,445779,2802
17444,254104,1567
17445,456431,3789
17446,26663,3852
17447,515922,2411
17448,561920,2509
17449,340557,2368
17450,251908,1263
17451,145099,485
17452,353721,531
17453,212670,1825
17454,322392,4403
17455,473019,1048
17456,159651,3531
17457,416063,326
17458,47888,3780
17459,81594,799
17460,381414,1170
17461,80762,2726
17462,562649,908
17463,303733,2944
17464,215088,1877
17465,177036,814
17466,384881,797
17467,471967,4542
17468,76256,2441
17469,184056,3521
17470,120749,4854
17471,39610,3134
17472,383505,3393
17473,265518,2587
17474,104070,4619
17475,571046,1519
17476,11823,3343
17477,367291,4612
17478,595881,4507
17479,63793,1502
17480,184716,1834
17481,289232,4629
17482,429450,3009
17483,213270,2568
17484,283958,430
17485,532161,4039
17486,432938,3438
17487,133632,4709
17488,148559,1320
17489,213957,176
17490,31710,3612
17491,505503,4189
17492,545891,1714
17493,168762,4690
17494,510073,379
17495,163637,864
17496,510816,1212
17497,301498,3646
17498,513654,1024
17499,574419,1879
17500,278588,1060
17501,55394,4306
17502,3501,4336
17503,315491,1646
17504,560537,3551
17505,459155,3663
17506,29391,4512
17507,188603,859
17508,240020,1810
17509,290681,1304
17510,576083,1959
17511,208344,939
17512,565412,4952
17513,482225,1237
17514,412828,1114
17515,145341,2584
17516,302437,202
17517,316258,3622
17518,487788,4664
17519,558648,3407
17520,409914,3361
17521,394676,824
17522,484944,883
17523,202712,1817
17524,26354,4249
17525,577616,2036
17526,56656,2247
17527,17317,1570
17528,322757,4704
17529,473535,4050
17530,474357,822
17531,466509,1054
17532,220569,4988
17533,473872,3271
17534,374998,4617
17535,409183,2688
17536,95467,834
17537,432578,3577
17538,540224,2661
17539,580372,4207
17540,225236,1921
17541,243192,238
17542,65696,411
17543,406527,1602
17544,396236,620
17545,146032,4875
17546,63503,3206
17547,415414,1891
17548,296451,2344
17549,301909,4377
17550,63767,1369
17551,101991,4240
17552,422863,1308
17553,122223,4519
17554,515564,3523
17555,314024,3197
17556,241979,2745
17557,512444,2408
17558,336146,858
17559,128771,2136
17560,72872,205
17561,73116,57
17562,450554,253
17563,171666,1652
17564,189269,4194
17565,308973,4418
17566,285060,3396
17567,56044,2934
17568,218290,3413
17569,184655,139
17570,140304,1240
17571,306058,1397
17572,529046,686
17573,481540,3175
17574,448795,194
17575,477927,1617
17576,125398,4666
17577,366243,847
17578,85155,2737
17579,41290,4022
17580,71147,1992
17581,523689,1493
17582,68197,3406
17583,44618,1497
17584,88330,412
17585,225599,574
17586,174723,3041
17587,452893,3633
17588,111332,887
17589,1001,4838
17590,474253,3115
17591,2470,1028
17592,573477,1719
17593,150136,3255
17594,216761,1119
17595,425717,2866
17596,95595,4534
17597,260694,927
17598,580285,1316
17599,385696,3845
17600,132263,2977
17601,197988,2458
17602,541031,4531
17603,293844,2344
17604,114513,579
17605,128490,3829
17606,28192,4728
17607,336092,3354
17608,467408,2717
17609,353565,3343
17610,564799,955
17611,151413,3094
17612,210011,3942
17613,376598,2214
17614,361604,4204
17615,305593,4956
17616,264695,1569
17617,552087,1555
17618,545168,4837
17619,429153,3862
17620,593984,4004
17621,29414,999
17622,177528,288
17623,243269,2825
17624,277614,3748
17625,264475,3294
17626,395299,4415
17627,511310,980
17628,312968,2515
17629,448393,2180
17630,523993,3598
17631,348973,948
17632,24072,1010
17633,212931,2645
17634,183220,65
17635,426674,702
17636,433990,2882
17637,243363,4139
17638,588829,2942
17639,505659,2780
17640,521934,1902
17641,232368,379
17642,246271,4768
17643,287816,3565
17644,226535,597
17645,533470,2605
17646,182440,3649
17647,547951,236
17648,337670,2683
17649,202268,1174
17650,186274,1462
17651,266335,2725
17652,417115,1021
17653,359556,2660
17654,311739,526
17655,91096,330
17656,525002,401
17657,518856,4782
17658,211996,1415
17659,489687,4385
17660,23142,938
17661,51103,1663
17662,568020,112
17663,22402,1220
17664,532824,3368
17665,365831,493
17666,225678,1877
17667,139005,223
17668,257485,129
17669,492575,359
17670,321774,405
17671,474659,2155
17672,190602,1870
17673,197132,3576
17674,308670,868
17675,552320,188
17676,430936,849
17677,540013,4618
17678,252294,1049
17679,344538,3539
17680,438693,3293
17681,296907,3584
17682,570207,4425
17683,555396,1876
17684,254211,1434
17685,406030,4063
17686,431676,4034
17687,10773,3163
17688,29104,3444
17689,94319,4793
17690,208082,3415
17691,273621,3002
17692,360133,2049
17693,148177,2700
17694,329245,2103
17695,123458,1370
17696,176115,4435
17697,222751,940
17698,514549,1279
17699,511872,4041
17700,471468,453
17701,105473,3427
17702,263138,1119
17703,72815,558
17704,330952,1788
17705,155116,2774
17706,381851,3633
17707,256680,732
17708,103385,2394
17709,259932,896
17710,367938,3488
17711,129834,427
17712,380965,2500
17713,183733,3938
17714,460008,4005
17715,268210,3772
17716,589273,3825
17717,202566,1827
17718,323733,3413
17719,160125,2552
17720,174826,3502
17721,323254,4846
17722,433288,3917
17723,92829,4387
17724,213968,3816
17725,106134,1647
17726,10245,3210
17727,60496,701
17728,230303,1037
17729,163280,1108
17730,445937,3151
17731,462067,3271
17732,586712,4598
17733,196246,2373
17734,153937,1928
17735,599325,4469
17736,19732,2537
17737,593357,1034
17738,484985,2979
17739,317596,3779
17740,108079,2218
17741,167197,3572
17742,312320,2520
17743,452930,3353
17744,499388,1315
17745,185374,3937
17746,33061,2966
17747,107219,3131
17748,560565,3529
17749,271382,1312
17750,319127,2804
17751,251993,767
17752,49065,3815
17753,553103,930
17754,381140,1465
17755,596089,3886
17756,311827,1807
17757,47055,4195
17758,483881,3578
17759,438672,3555
17760,405664,1648
17761,554542,3272
17762,521767,4532
17763,116308,4780
17764,45330,1704
17765,59132,4379
17766,214546,674
17767,301424,1230
17768,412151,985
17769,441109,1385
17770,139119,4536
17771,509910,1737
17772,7445,3404
17773,353241,933
17774,425928,681
17775,182242,2548
17776,17,2022
17777,392854,1132
17778,138558,1918
17779,111046,4493
17780,577561,2438
17781,142975,3467
17782,551261,4377
17783,585756,1791
17784,10462,4463
17785,537197,4366
17786,60764,598
17787,553687,4031
17788,148815,1541
17789,93811,4713
17790,506523,3347
17791,31457,3695
17792,418764,3044
17793,66798,2542
17794,535335,2039
17795,126525,3425
17796,409888,1077
17797,136575,4150
17798,86839,3954
17799,497622,2090
17800,583201,4134
17801,502701,1609
17802,478746,4899
17803,420154,421
17804,166060,4232
17805,126388,4227
17806,544835,4466
17807,378938,3439
17808,325395,563
17809,400845,559
17810,296942,1364
17811,49984,4626
17812,457570,4423
17813,7580,4033
17814,13026,953
17815,148607,3270
17816,168646,1004
17817,278013,4891
17818,317399,1544
17819,36873,4298
17820,90151,1582
17821,235302,4086
17822,197610,312
17823,180453,4254
17824,138434,469
17825,320787,3149
17826,462151,4300
17827,344727,535
17828,343629,575
17829,9896,3867
17830,321719,1967
17831,471728,4840
17832,223052,1831
17833,269420,2498
17834,72223,1001
17835,364777,2210
17836,176919,3976
17837,375332,194
17838,548899,2932
17839,66557,636
17840,97802,811
17841,67694,376
17842,533925,4498
17843,578345,2808
17844,598687,4832
17845,595666,411
17846,399553,3414
17847,584132,1183
17848,181911,4833
17849,235023,282
17850,450438,3758
17851,294252,3772
17852,294281,3851
17853,473848,180
17854,200578,1736
17855,193425,3025
17856,206390,1460
17857,519061,3568
17858,300749,2010
17859,78131,1274
17860,233060,2418
17861,273602,4779
17862,343744,976
17863,303908,4073
17864,345437,4039
17865,162595,3616
17866,509253,3411
17867,315817,1828
17868,247953,1217
17869,52756,2778
17870,295870,107
17871,451781,2138
17872,181481,999
17873,115721,992
17874,29744,4106
17875,517779,4537
17876,454019,4246
17877,15119,1568
17878,85419,4780
17879,25929,3216
17880,281158,4261
17881,121129,4899
17882,80099,4375
17883,441007,3509
17884,96918,146
17885,193467,381
17886,87608,977
17887,96202,1356
17888,1869,1067
17889,496325,71
17890,587485,2976
17891,584809,3762
17892,189251,4919
17893,129161,2309
17894,309345,1069
17895,56777,4221
17896,299871,987
17897,481919,3017
17898,222443,314
17899,515442,4406
17900,536719,4997
17901,519654,1813
17902,20292,3774
17903,284169,288
17904,511517,2322
17905,71084,4887
17906,341090,2306
17907,332281,2054
17908,287097,3470
17909,594979,1207
17910,2256,3126
17911,545381,3943
17912,423506,325
17913,579924,4431
17914,348239,2730
17915,188073,610
17916,458912,466
17917,93055,2707
17918,580854,2150
17919,141455,3678
17920,351206,717
17921,47306,1255
17922,141080,4773
17923,83600,2170
17924,261967,1480
17925,488420,3918
17926,83859,3429
17927,43471,759
17928,318384,597
17929,93370,1152
17930,139432,1968
17931,540499,2287
17932,144890,4602
17933,443528,2614
17934,252099,3929
17935,51776,707
17936,374463,3010
17937,56247,1868
17938,187658,2647
17939,496929,2562
17940,201351,1971
17941,569392,1951
17942,23701,1607
17943,69390,2341
17944,53514,1335
17945,549935,3493
17946,39955,4334
17947,573137,2057
17948,459281,4028
17949,157707,1633
17950,382700,3440
17951,276087,4345
17952,96085,87
17953,136211,173
17954,53309,2171
17955,218350,1329
17956,383874,3264
17957,205763,2196
17958,114057,1711
17959,32138,1923
17960,302513,2536
17961,564307,1038
17962,230954,4542
17963,407556,1773
17964,252658,650
17965,585402,2343
17966,6645,519
17967,435614,1457
17968,18902,3113
17969,528964,456
17970,37253,2966
17971,535705,4003
17972,349148,4460
17973,157208,1663
17974,343358,752
17975,348601,4990
17976,199024,4620
17977,229398,3480
17978,384532,3057
17979,462125,4071
17980,335247,2650
17981,484184,4921
17982,234513,1113
17983,487671,900
17984,231691,2128
17985,527422,3290
17986,421282,4770
17987,401785,1409
17988,332430,920
17989,341220,3267
17990,547849,3354
17991,224788,4789
17992,330398,4102
17993,169565,4314
17994,201208,1737
17995,166216,1515
17996,179891,3834
17997,487798,256
17998,192903,2066
17999,123928,862
18000,181911,1209
18001,87295,1465
18002,39687,1367
18003,554299,691
18004,111140,2624
18005,117452,4745
18006,11828,3099
18007,125131,4260
18008,396811,3371
18009,325354,4975
18010,364985,2306
18011,175956,2260
18012,284318,4319
18013,142384,1414
18014,319281,2940
18015,426853,337
18016,539794,4947
18017,381559,4599
18018,474008,4506
18019,202646,4385
18020,186284,4797
18021,113150,2874
18022,30214,252
18023,51194,4590
18024,503672,1705
18025,450428,4937
18026,430981,714
18027,357850,1490
18028,292085,1296
18029,548672,3601
18030,49019,4176
18031,366213,4202
18032,222824,3232
18033,373528,4912
18034,222019,912
18035,95385,2467
18036,18738,4807
18037,170841,2463
18038,475340,4583
18039,167168,4115
18040,383942,4353
18041,185311,1900
18042,535262,1441
18043,577302,407
18044,270656,3068
18045,207572,181
18046,189849,2600
18047,107096,1847
18048,304787,920
18049,99982,337
18050,557131,3908
18051,227940,4245
18052,519,4574
18053,223982,1483
18054,584885,2712
18055,286335,2539
18056,585191,1227
18057,405832,2204
18058,53106,2214
18059,75109,2452
18060,118372,1927
18061,38784,2982
18062,149217,3949
18063,85453,4903
18064,368714,3900
18065,410556,4606
18066,236091,4229
18067,138723,3077
18068,504317,3058
18069,297092,4737
18070,510066,4210
18071,259915,840
18072,106602,1358
18073,425108,2715
18074,392673,1251
18075,362199,850
18076,348813,355
18077,94907,61
18078,292052,4434
18079,515148,1965
18080,174574,1318
18081,471531,1942
18082,113523,3641
18083,583687,3192
18084,116171,452
18085,46669,4786
18086,553644,1409
18087,313510,2530
18088,152920,2860
18089,536857,267
18090,103632,4206
18091,20554,1762
18092,199760,2792
18093,182183,1588
18094,56359,3648
18095,529610,2521
18096,496396,4071
18097,236628,4226
18098,357263,1681
18099,210962,4622
18100,120639,473
18101,333456,1328
18102,122910,4887
18103,159672,2571
18104,204487,251
18105,445669,741
18106,79027,414
18107,110574,2090
18108,33280,4940
18109,560102,1716
18110,156452,2656
18111,476424,2224
18112,527358,3728
18113,74978,2265
18114,250192,4676
18115,124869,3564
18116,539700,3074
18117,135131,2402
18118,510792,4442
18119,546138,4419
18120,200816,960
18121,306056,2607
18122,63560,2296
18123,329900,3393
18124,426916,1771
18125,325146,1601
18126,247384,349
18127,43052,4896
18128,485789,4512
18129,161387,3363
18130,63788,1961
18131,435218,3966
18132,222041,3358
18133,181661,3881
18134,547373,1246
18135,233761,3970
18136,374599,159
18137,120889,1787
18138,134925,951
18139,322201,3468
18140,72597,542
18141,212894,3938
18142,432639,1649
18143,96912,2122
18144,339964,2325
18145,91591,3565
18146,106376,4003
18147,18070,4308
18148,272830,1469
18149,430090,586
18150,308462,341
18151,142464,274
18152,276275,4894
18153,10261,690
18154,195713,1726
18155,362726,4169
18156,15974,2010
18157,486481,84
18158,303714,3728
18159,455366,3103
18160,3967,2685
18161,53883,2750
18162,470392,4045
18163,50194,3125
18164,229847,3308
18165,251616,3910
18166,239669,3821
18167,43982,2089
18168,83246,1812
18169,364925,3796
18170,393318,3927
18171,231433,263
18172,307361,737
18173,331211,2713
18174,508676,447
18175,172955,3926
18176,337700,4788
18177,42485,2259
18178,115899,2199
18179,565926,340
18180,357752,4856
18181,439963,3404
18182,55148,149
18183,225616,2153
18184,558091,3515
18185,54076,4936
18186,90925,2527
18187,83506,4218
18188,407964,1110
18189,491767,1141
18190,340987,3326
18191,455496,2980
18192,548534,3706
18193,91921,370
18194,117300,978
18195,401961,2064
18196,542930,3344
18197,569263,4063
18198,22832,2945
18199,437263,1489
18200,573290,797
18201,311403,1908
18202,122775,794
18203,256811,3653
18204,577730,4856
18205,41163,3159
18206,573620,3845
18207,543056,1459
18208,73956,3191
18209,13530,116
18210,25271,3837
18211,381122,1095
18212,349925,648
18213,582706,984
18214,240826,1225
18215,103942,4100
18216,599041,1384
18217,403310,4826
18218,188940,4845
18219,451891,2427
18220,445939,3696
18221,126795,1305
18222,142765,407
18223,556642,3115
18224,287831,4581
18225,552271,1970
18226,162979,2388
18227,307881,1992
18228,499268,2135
18229,302244,3737
18230,382438,4569
18231,85335,2249
18232,237047,1325
18233,359460,620
18234,494278,1678
18235,100739,2905
18236,483610,1530
18237,211186,601
18238,25513,4647
18239,201389,3524
18240,324101,198
18241,444963,1400
18242,389669,2083
18243,449909,441
18244,349915,1855
18245,492502,2852
18246,239265,990
18247,575337,190
18248,314106,1885
18249,254796,4355
18250,121996,4980
18251,289439,1879
18252,479513,928
18253,366181,2127
18254,192042,167
18255,46362,979
18256,3175,2963
18257,210237,4042
18258,207445,3878
18259,398651,4243
18260,410340,226
18261,278757,779
18262,439334,4468
18263,262959,3873
18264,222699,2614
18265,106244,1736
18266,288799,3188
18267,192360,3846
18268,419485,573
18269,294738,816
18270,443280,1570
18271,453399,922
18272,468792,1636
18273,60981,347
18274,403266,1993
18275,272027,4885
18276,61126,1295
18277,305827,4245
18278,238344,1197
18279,185216,4935
18280,312246,4027
18281,123385,1072
18282,241487,816
18283,554637,1772
18284,256771,1639
18285,30347,4253
18286,548331,3520
18287,201227,4449
18288,524689,2054
18289,423015,4585
18290,369209,347
18291,415439,64
18292,506722,3896
18293,573573,2738
18294,416123,1639
18295,360993,1893
18296,335705,1922
18297,3315,2158
18298,371610,4888
18299,175472,1587
18300,31506,2240
18301,398691,1596
18302,34978,4574
18303,462939,1618
18304,106246,4643
18305,554989,2146
18306,325687,3646
18307,500694,3112
18308,228564,4112
18309,509529,3000
18310,66553,1918
18311,537432,4207
18312,436611,1857
18313,486380,340
18314,138071,2676
18315,462453,1291
18316,196186,3414
18317,258022,3973
18318,499260,4311
18319,246846,1929
18320,266479,2312
18321,382303,1344
18322,294075,599
18323,534198,4374
18324,221069,2754
18325,533966,4770
18326,52524,432
18327,327945,483
18328,51077,1495
18329,31079,732
18330,21540,728
18331,570748,3340
18332,401989,810
18333,284120,1053
18334,544762,4261
18335,247521,1332
18336,67530,4996
18337,494635,2041
18338,406689,3131
18339,38235,3440
18340,461145,890
18341,206902,3119
18342,437607,1931
18343,63054,335
18344,466906,3718
18345,347952,2200
18346,505053,1049
18347,531805,3681
18348,247815,2489
18349,469996,2944
18350,6033,4198
18351,535937,1002
18352,280069,4031
18353,442950,2320
18354,267629,1861
18355,125316,3114
18356,238529,730
18357,283617,4718
18358,5370,2252
18359,556676,2730
18360,228042,1754
18361,93851,916
18362,171441,284
18363,87331,4342
18364,298197,4249
18365,476053,4011
18366,70722,972
18367,374617,2315
18368,296976,971
18369,582745,1648
18370,204486,4947
18371,13818,1745
18372,379061,2769
18373,582631,1222
18374,349039,4483
18375,136650,4175
18376,139669,2233
18377,518370,3050
18378,233432,1894
18379,276129,1461
18380,276862,4192
18381,260372,2458
18382,105712,1774
18383,71445,2257
18384,515048,2520
18385,363909,3708
18386,274821,1009
18387,259185,1769
18388,544491,4614
18389,436590,2313
18390,305614,961
18391,177350,2116
18392,112339,4360
18393,32947,983
18394,343181,3582
18395,217617,1771
18396,277681,3219
18397,108976,1233
18398,338681,4175
18399,172563,2746
18400,419935,3153
18401,52527,139
18402,546199,4646
18403,416753,3831
18404,444536,3717
18405,151724,3725
18406,193873,1960
18407,525899,1307
18408,190146,1448
18409,30453,3033
18410,416991,4836
18411,266621,4417
18412,362615,1497
18413,106559,4263
18414,290058,2379
18415,517027,1352
18416,585313,1027
18417,581850,1567
18418,481957,4339
18419,189268,1435
18420,599510,3638
18421,123622,2543
18422,40181,4162
18423,321543,3186
18424,467177,2879
18425,545174,3573
18426,115718,4289
18427,227913,2372
18428,597150,1126
18429,485890,668
18430,24080,4142
18431,364793,3936
18432,428968,4442
18433,548585,764
18434,440381,4684
18435,454253,2299
18436,594395,4070
18437,340981,4240
18438,165016,3449
18439,35745,3120
18440,177526,125
18441,178998,3295
18442,596682,4751
18443,180656,3260
18444,465220,3988
18445,422790,4110
18446,277670,2100
18447,260612,4220
18448,447171,2713
18449,336712,846
18450,12253,793
18451,37924,4313
18452,322028,1539
18453,391893,3968
18454,104791,451
18455,513762,3084
18456,87285,1615
18457,172120,1090
18458,9316,2855
18459,501296,2564
18460,238622,842
18461,466955,4150
18462,252047,3945
18463,301865,3769
18464,438635,3806
18465,322637,3700
18466,281881,4936
18467,59765,3747
18468,248497,2225
18469,359911,4981
18470,450360,1360
18471,265054,145
18472,211617,979
18473,29824,179
18474,51223,3542
18475,377314,4709
18476,465007,4987
18477,19837,3654
18478,331926,2877
18479,450803,2421
18480,435932,1561
18481,364827,4384
18482,394629,2578
18483,397791,3189
18484,569925,728
18485,513060,2829
18486,325923,3273
18487,60263,393
18488,342064,2550
18489,240234,633
18490,487452,1266
18491,310611,1599
18492,227270,2670
18493,198327,4169
18494,598311,2919
18495,556579,2084
18496,223968,832
18497,531284,3872
18498,80275,3914
18499,543768,3368
18500,544000,4200
18501,153942,2452
18502,400113,4811
18503,579217,1911
18504,248397,2050
18505,257817,4095
18506,294947,2987
18507,520490,3293
18508,22913,194
18509,275446,3671
18510,50992,3358
18511,391991,3175
18512,515748,4160
18513,239459,2962
18514,264129,4991
18515,446309,282
18516,50077,184
18517,500064,287
18518,179775,3621
18519,305489,1525
18520,438822,1024
18521,328530,3675
18522,204305,3140
18523,517959,1060
18524,301638,1263
18525,212765,2276
18526,66982,1978
18527,492332,2600
18528,277913,1038
18529,51430,754
18530,229896,385
18531,460496,3258
18532,155469,3897
18533,224831,4319
18534,595366,3457
18535,138894,1962
18536,10776,4477
18537,122163,832
18538,556971,3215
18539,445673,2941
18540,104937,1503
18541,64139,3754
18542,53607,3064
18543,492518,2750
18544,311848,1682
18545,255857,2053
18546,337051,2753
18547,496048,2623
18548,487146,3254
18549,255106,2984
18550,296722,3853
18551,213364,2295
18552,264691,2662
18553,498216,4316
18554,234434,4880
18555,316042,4741
18556,556357,2427
18557,161547,2753
18558,2731,2815
18559,401653,2861
18560,265878,3549
18561,60586,3864
18562,196505,3528
18563,108890,3999
18564,424904,3140
18565,463429,3291
18566,461273,4401
18567,458551,1607
18568,309052,3081
18569,109315,608
18570,366229,4886
18571,549190,145
18572,563925,2815
18573,181883,1178
18574,581323,1139
18575,336663,3660
18576,596626,407
18577,452489,833
18578,460249,3907
18579,531236,2294
18580,365288,1145
18581,87711,4224
18582,212703,379
18583,528422,770
18584,237398,1824
18585,59327,4868
18586,24304,3019
18587,412044,538
18588,496764,844
18589,324208,3619
18590,181034,3694
18591,247907,2121
18592,478060,4480
18593,465703,4989
18594,127916,604
18595,312472,1469
18596,223725,4026
18597,317125,4220
18598,272712,2933
18599,42253,3405
18600,22223,1603
18601,433397,2854
18602,137402,3342
18603,222492,3160
18604,485005,3475
18605,375725,2361
18606,102720,3819
18607,435221,1161
18608,551858,3992
18609,275738,2048
18610,233415,2556
18611,224979,699
18612,464937,458
18613,30192,1630
18614,341750,1669
18615,516500,957
18616,85689,183
18617,350741,2247
18618,285961,4746
18619,543684,1144
18620,101768,4502
18621,280161,217
18622,544042,720
18623,457924,1921
18624,354345,2910
18625,75123,1357
18626,105713,732
18627,383857,2994
18628,559229,4120
18629,542797,1789
18630,305798,72
18631,24960,2401
18632,305542,1145
18633,444488,327
18634,103312,1469
18635,590879,63
18636,120442,674
18637,493271,2737
18638,599972,2246
18639,529189,4697
