payment_id,order_id,amount
142134,142134,6554
142135,142135,18995
142136,142136,15738
142137,142137,3970
142138,142138,3465
142139,142139,17902
142140,142140,17261
142141,142141,8726
142142,142142,18689
142143,142143,17224
142144,142144,18655
142145,142145,11769
142146,142146,9372
142147,142147,387
142148,142148,12000
142149,142149,7099
142150,142150,7695
142151,142151,3736
142152,142152,17946
142153,142153,10342
142154,142154,15737
142155,142155,17165
142156,142156,472
142157,142157,922
142158,142158,19251
142159,142159,5198
142160,142160,5203
142161,142161,6098
142162,142162,14996
142163,142163,12341
142164,142164,16997
142165,142165,16670
142166,142166,5073
142167,142167,17460
142168,142168,5024
142169,142169,8638
142170,142170,4714
142171,142171,16783
142172,142172,1577
142173,142173,17702
142174,142174,15512
142175,142175,11043
142176,142176,4785
142177,142177,16625
142178,142178,1508
142179,142179,18944
142180,142180,7234
142181,142181,9967
142182,142182,7675
142183,142183,17858
142184,142184,4105
142185,142185,18798
142186,142186,2065
142187,142187,9532
142188,142188,4510
142189,142189,13813
142190,142190,5658
142191,142191,10104
142192,142192,4614
142193,142193,19452
142194,142194,3578
142195,142195,1775
142196,142196,15237
142197,142197,19249
142198,142198,15332
142199,142199,12630
142200,142200,12227
142201,142201,1594
142202,142202,12401
142203,142203,7533
142204,142204,10643
142205,142205,4551
142206,142206,9403
142207,142207,772
142208,142208,4052
142209,142209,19626
142210,142210,14407
142211,142211,16610
142212,142212,1944
142213,142213,7480
142214,142214,9052
142215,142215,13146
142216,142216,12015
142217,142217,13598
142218,142218,721
142219,142219,537
142220,142220,4441
142221,142221,11782
142222,142222,540
142223,142223,2062
142224,142224,9944
142225,142225,18182
142226,142226,1519
142227,142227,5162
142228,142228,17519
142229,142229,19012
142230,142230,4291
142231,142231,10115
142232,142232,4574
142233,142233,3646
142234,142234,9449
142235,142235,18912
142236,142236,4290
142237,142237,6167
142238,142238,5257
142239,142239,6719
142240,142240,2850
142241,142241,11989
142242,142242,9921
142243,142243,12575
142244,142244,11405
142245,142245,5766
142246,142246,12430
142247,142247,19409
142248,142248,13369
142249,142249,8776
142250,142250,6200
142251,142251,19672
142252,142252,18184
142253,142253,1832
142254,142254,18432
142255,142255,2844
142256,142256,13556
142257,142257,13138
142258,142258,18481
142259,142259,644
142260,142260,10391
142261,142261,4292
142262,142262,2594
142263,142263,3476
142264,142264,17377
142265,142265,7045
142266,142266,6200
142267,142267,3116
142268,142268,1736
142269,142269,3735
142270,142270,5208
142271,142271,3920
142272,142272,3241
142273,142273,17543
142274,142274,13963
142275,142275,19405
142276,142276,4488
142277,142277,11020
142278,142278,7901
142279,142279,14014
142280,142280,4862
142281,142281,18339
142282,142282,9039
142283,142283,1830
142284,142284,14052
142285,142285,14107
142286,142286,18562
142287,142287,2508
142288,142288,100
142289,142289,10338
142290,142290,11722
142291,142291,212
142292,142292,7072
142293,142293,8954
142294,142294,16339
142295,142295,16089
142296,142296,13425
142297,142297,8546
142298,142298,16434
142299,142299,5447
142300,142300,6765
142301,142301,12585
142302,142302,4813
142303,142303,18115
142304,142304,1506
142305,142305,5654
142306,142306,4084
142307,142307,16158
142308,142308,7809
142309,142309,1204
142310,142310,19419
142311,142311,9218
142312,142312,14192
142313,142313,19976
142314,142314,10427
142315,142315,12664
142316,142316,18815
142317,142317,13358
142318,142318,284
142319,142319,2217
142320,142320,2522
142321,142321,18583
142322,142322,5963
142323,142323,8900
142324,142324,1469
142325,142325,12236
142326,142326,9483
142327,142327,8144
142328,142328,9883
142329,142329,995
142330,142330,9864
142331,142331,13498
142332,142332,10524
142333,142333,3983
142334,142334,14698
142335,142335,19140
142336,142336,4172
142337,142337,15224
142338,142338,14855
142339,142339,18556
142340,142340,13826
142341,142341,5200
142342,142342,497
142343,142343,7451
142344,142344,6086
142345,142345,7115
142346,142346,9363
142347,142347,18051
142348,142348,1726
142349,142349,11730
142350,142350,14149
142351,142351,1087
142352,142352,13370
142353,142353,6127
142354,142354,16066
142355,142355,4829
142356,142356,1820
142357,142357,15440
142358,142358,17531
142359,142359,13766
142360,142360,9447
142361,142361,14684
142362,142362,8537
142363,142363,16031
142364,142364,18129
142365,142365,17662
142366,142366,1908
142367,142367,890
142368,142368,10781
142369,142369,12281
142370,142370,13729
142371,142371,18675
142372,142372,11579
142373,142373,1413
142374,142374,8446
142375,142375,583
142376,142376,4006
142377,142377,9613
142378,142378,6338
142379,142379,4365
142380,142380,5863
142381,142381,3255
142382,142382,151
142383,142383,14693
142384,142384,11348
142385,142385,5258
142386,142386,17815
142387,142387,15741
142388,142388,2547
142389,142389,15703
142390,142390,5454
142391,142391,3994
142392,142392,13052
142393,142393,9322
142394,142394,3865
142395,142395,3096
142396,142396,15302
142397,142397,6338
142398,142398,6331
142399,142399,13159
142400,142400,18108
142401,142401,7060
142402,142402,9285
142403,142403,15230
142404,142404,4437
142405,142405,19308
142406,142406,10035
142407,142407,6562
142408,142408,16539
142409,142409,9281
142410,142410,19051
142411,142411,13224
142412,142412,11674
142413,142413,7718
142414,142414,6998
142415,142415,10503
142416,142416,11620
142417,142417,9777
142418,142418,3209
142419,142419,15788
142420,142420,9213
142421,142421,4535
142422,142422,17187
142423,142423,867
142424,142424,13324
142425,142425,2961
142426,142426,18735
142427,142427,16571
142428,142428,17834
142429,142429,8039
142430,142430,4128
142431,142431,13920
142432,142432,17004
142433,142433,3742
142434,142434,7735
142435,142435,3072
142436,142436,14385
142437,142437,5583
142438,142438,6247
142439,142439,824
142440,142440,10367
142441,142441,19475
142442,142442,11850
142443,142443,19614
142444,142444,15809
142445,142445,16281
142446,142446,4162
142447,142447,8794
142448,142448,15016
142449,142449,7337
142450,142450,1452
142451,142451,876
142452,142452,3521
142453,142453,11050
142454,142454,1091
142455,142455,1115
142456,142456,9985
142457,142457,1702
142458,142458,14340
142459,142459,5716
142460,142460,1086
142461,142461,524
142462,142462,15567
142463,142463,14363
142464,142464,11716
142465,142465,6394
142466,142466,12590
142467,142467,10277
142468,142468,13138
142469,142469,13529
142470,142470,19091
142471,142471,260
142472,142472,9433
142473,142473,4898
142474,142474,2800
142475,142475,9974
142476,142476,17856
142477,142477,2929
142478,142478,15692
142479,142479,7436
142480,142480,18924
142481,142481,12265
142482,142482,18843
142483,142483,12838
142484,142484,9530
142485,142485,2854
142486,142486,3093
142487,142487,8158
142488,142488,19517
142489,142489,11444
142490,142490,10970
142491,142491,15014
142492,142492,18561
142493,142493,19351
142494,142494,8784
142495,142495,4914
142496,142496,15830
142497,142497,18389
142498,142498,2540
142499,142499,14990
142500,142500,1866
142501,142501,18044
142502,142502,17627
142503,142503,13154
142504,142504,4308
142505,142505,17007
142506,142506,12962
142507,142507,2751
142508,142508,10639
142509,142509,1356
142510,142510,6635
142511,142511,15332
142512,142512,1190
142513,142513,16098
142514,142514,14527
142515,142515,16616
142516,142516,19150
142517,142517,4432
142518,142518,7729
142519,142519,10999
142520,142520,15934
142521,142521,6945
142522,142522,5169
142523,142523,8838
142524,142524,15413
142525,142525,5291
142526,142526,11498
142527,142527,18227
142528,142528,5120
142529,142529,4748
142530,142530,2380
142531,142531,2372
142532,142532,11530
142533,142533,8421
142534,142534,4903
142535,142535,4924
142536,142536,9796
142537,142537,15275
142538,142538,12306
142539,142539,10880
142540,142540,16763
142541,142541,4956
142542,142542,15720
142543,142543,11530
142544,142544,8323
142545,142545,10736
142546,142546,1416
142547,142547,2062
142548,142548,2527
142549,142549,14779
142550,142550,16892
142551,142551,19593
142552,142552,9274
142553,142553,18701
142554,142554,328
142555,142555,17881
142556,142556,2030
142557,142557,8552
142558,142558,18289
142559,142559,12755
142560,142560,17126
142561,142561,17458
142562,142562,8709
142563,142563,910
142564,142564,1000
142565,142565,11705
142566,142566,18683
142567,142567,11730
142568,142568,7796
142569,142569,6713
142570,142570,9125
142571,142571,6565
142572,142572,10723
142573,142573,8259
142574,142574,8127
142575,142575,14385
142576,142576,8669
142577,142577,18977
142578,142578,11342
142579,142579,1944
142580,142580,15560
142581,142581,19454
142582,142582,15972
142583,142583,15050
142584,142584,8756
142585,142585,4170
142586,142586,16341
142587,142587,6432
142588,142588,4593
142589,142589,3217
142590,142590,6612
142591,142591,10325
142592,142592,11655
142593,142593,3178
142594,142594,14145
142595,142595,16325
142596,142596,16323
142597,142597,399
142598,142598,16742
142599,142599,1959
142600,142600,495
142601,142601,3317
142602,142602,19286
142603,142603,126
142604,142604,1075
142605,142605,6101
142606,142606,1460
142607,142607,14065
142608,142608,5481
142609,142609,2920
142610,142610,3642
142611,142611,18196
142612,142612,6798
142613,142613,3176
142614,142614,2070
142615,142615,9804
142616,142616,5802
142617,142617,1445
142618,142618,3559
142619,142619,1689
142620,142620,4922
142621,142621,1132
142622,142622,2169
142623,142623,14657
142624,142624,3457
142625,142625,10795
142626,142626,2623
142627,142627,174
142628,142628,4112
142629,142629,19574
142630,142630,5658
142631,142631,12723
142632,142632,13725
142633,142633,1095
142634,142634,11448
142635,142635,1548
142636,142636,11144
142637,142637,16574
142638,142638,11436
142639,142639,4984
142640,142640,4039
142641,142641,16078
142642,142642,7451
142643,142643,2901
142644,142644,15686
142645,142645,3104
142646,142646,4166
142647,142647,3455
142648,142648,9910
142649,142649,14338
142650,142650,17728
142651,142651,3753
142652,142652,11028
142653,142653,11879
142654,142654,6059
142655,142655,15914
142656,142656,3116
142657,142657,15316
142658,142658,3442
142659,142659,11712
142660,142660,4850
142661,142661,9944
142662,142662,1973
142663,142663,15049
142664,142664,3727
142665,142665,9751
142666,142666,14911
142667,142667,16617
142668,142668,9291
142669,142669,7890
142670,142670,9241
142671,142671,19903
142672,142672,19886
142673,142673,11317
142674,142674,477
142675,142675,2887
142676,142676,8500
142677,142677,5871
142678,142678,19853
142679,142679,2542
142680,142680,5289
142681,142681,9339
142682,142682,12365
142683,142683,3415
142684,142684,9459
142685,142685,16808
142686,142686,16358
142687,142687,19292
142688,142688,14137
142689,142689,17217
142690,142690,10914
142691,142691,6812
142692,142692,5716
142693,142693,6084
142694,142694,1723
142695,142695,2394
142696,142696,11732
142697,142697,9834
142698,142698,2160
142699,142699,14110
142700,142700,4346
142701,142701,8848
142702,142702,3055
142703,142703,17101
142704,142704,2803
142705,142705,1047
142706,142706,14782
142707,142707,11858
142708,142708,14674
142709,142709,10080
142710,142710,16082
142711,142711,9209
142712,142712,3112
142713,142713,15143
142714,142714,2190
142715,142715,13552
142716,142716,11732
142717,142717,18909
142718,142718,11616
142719,142719,17057
142720,142720,16267
142721,142721,14694
142722,142722,1796
142723,142723,15073
142724,142724,19854
142725,142725,4449
142726,142726,12978
142727,142727,13444
142728,142728,3848
142729,142729,14036
142730,142730,767
142731,142731,19763
142732,142732,4478
142733,142733,13529
142734,142734,16841
142735,142735,3395
142736,142736,5768
142737,142737,17320
142738,142738,9337
142739,142739,15068
142740,142740,6690
142741,142741,516
142742,142742,9079
142743,142743,2894
142744,142744,6619
142745,142745,2837
142746,142746,17187
142747,142747,18056
142748,142748,1047
142749,142749,7837
142750,142750,6271
142751,142751,6951
142752,142752,16867
142753,142753,5325
142754,142754,12871
142755,142755,13746
142756,142756,17622
142757,142757,19774
142758,142758,7500
142759,142759,4374
142760,142760,18455
142761,142761,2067
142762,142762,4529
142763,142763,17948
142764,142764,14679
142765,142765,19043
142766,142766,16303
142767,142767,13747
142768,142768,2585
142769,142769,13436
142770,142770,14476
142771,142771,10182
142772,142772,820
142773,142773,2378
142774,142774,16030
142775,142775,944
142776,142776,3431
142777,142777,7759
142778,142778,8565
142779,142779,4265
142780,142780,13243
142781,142781,1393
142782,142782,15359
142783,142783,16387
142784,142784,15580
142785,142785,6283
142786,142786,3020
142787,142787,5597
142788,142788,2520
142789,142789,9325
142790,142790,5555
142791,142791,18673
142792,142792,8758
142793,142793,6974
142794,142794,6106
142795,142795,17910
142796,142796,15648
142797,142797,16765
142798,142798,9378
142799,142799,16695
142800,142800,12115
142801,142801,5911
142802,142802,8329
142803,142803,4258
142804,142804,8855
142805,142805,1675
142806,142806,14681
142807,142807,12068
142808,142808,8204
142809,142809,11494
142810,142810,8170
142811,142811,15700
142812,142812,12080
142813,142813,19397
142814,142814,2288
142815,142815,16228
142816,142816,9631
142817,142817,15319
142818,142818,11414
142819,142819,7784
142820,142820,11666
142821,142821,4828
142822,142822,5212
142823,142823,3082
142824,142824,8651
142825,142825,7712
142826,142826,7419
142827,142827,17614
142828,142828,16548
142829,142829,2916
142830,142830,2541
142831,142831,4368
142832,142832,2923
142833,142833,2236
142834,142834,14020
142835,142835,10298
142836,142836,3772
142837,142837,17529
142838,142838,4700
142839,142839,15888
142840,142840,7067
142841,142841,10046
142842,142842,2163
142843,142843,12979
142844,142844,5150
142845,142845,17011
142846,142846,9137
142847,142847,14142
142848,142848,14874
142849,142849,10952
142850,142850,16307
142851,142851,2377
142852,142852,13025
142853,142853,17404
142854,142854,3111
142855,142855,3949
142856,142856,16153
142857,142857,9200
142858,142858,18712
142859,142859,3321
142860,142860,6712
142861,142861,12970
142862,142862,18559
142863,142863,2946
142864,142864,8139
142865,142865,13157
142866,142866,7842
142867,142867,8168
142868,142868,8140
142869,142869,7077
142870,142870,11222
142871,142871,16728
142872,142872,14068
142873,142873,1782
142874,142874,17540
142875,142875,7053
142876,142876,1642
142877,142877,12695
142878,142878,13201
142879,142879,8752
142880,142880,6697
142881,142881,5638
142882,142882,18773
142883,142883,17857
142884,142884,15961
142885,142885,12442
142886,142886,871
142887,142887,6628
142888,142888,14657
142889,142889,5119
142890,142890,1932
142891,142891,8070
142892,142892,8273
142893,142893,12098
142894,142894,16098
142895,142895,15206
142896,142896,3433
142897,142897,16788
142898,142898,18335
142899,142899,12233
142900,142900,11185
142901,142901,6976
142902,142902,3559
142903,142903,15911
142904,142904,6885
142905,142905,138
142906,142906,4516
142907,142907,6004
142908,142908,1479
142909,142909,999
142910,142910,17694
142911,142911,3175
142912,142912,4061
142913,142913,5992
142914,142914,5409
142915,142915,18498
142916,142916,3525
142917,142917,9051
142918,142918,2854
142919,142919,13764
142920,142920,18345
142921,142921,16994
142922,142922,8627
142923,142923,916
142924,142924,10547
142925,142925,13447
142926,142926,7380
142927,142927,3313
142928,142928,14816
142929,142929,12944
142930,142930,173
142931,142931,3652
142932,142932,11799
142933,142933,14341
142934,142934,14843
142935,142935,7946
142936,142936,10798
142937,142937,8694
142938,142938,5953
142939,142939,17922
142940,142940,5510
142941,142941,14170
142942,142942,6425
142943,142943,1947
142944,142944,12767
142945,142945,9860
142946,142946,4434
142947,142947,3059
142948,142948,2870
142949,142949,13036
142950,142950,6280
142951,142951,12525
142952,142952,9007
142953,142953,4469
142954,142954,12920
142955,142955,11673
142956,142956,1136
142957,142957,961
142958,142958,7019
142959,142959,18862
142960,142960,2953
142961,142961,178
142962,142962,19772
142963,142963,13183
142964,142964,2403
142965,142965,8868
142966,142966,9712
142967,142967,14052
142968,142968,4267
142969,142969,3040
142970,142970,5405
142971,142971,14969
142972,142972,6409
142973,142973,19689
142974,142974,18469
142975,142975,15449
142976,142976,3682
142977,142977,15827
142978,142978,13582
142979,142979,393
142980,142980,3229
142981,142981,19471
142982,142982,18066
142983,142983,3048
142984,142984,12020
142985,142985,2893
142986,142986,3061
142987,142987,13125
142988,142988,17420
142989,142989,970
142990,142990,2284
142991,142991,8861
142992,142992,19431
142993,142993,6772
142994,142994,14163
142995,142995,19353
142996,142996,289
142997,142997,6788
142998,142998,17450
142999,142999,12577
143000,143000,16330
143001,143001,19612
143002,143002,1945
143003,143003,6067
143004,143004,11223
143005,143005,4840
143006,143006,15564
143007,143007,6707
143008,143008,909
143009,143009,19084
143010,143010,7087
143011,143011,7762
143012,143012,7092
143013,143013,5346
143014,143014,14635
143015,143015,19419
143016,143016,6280
143017,143017,3084
143018,143018,16196
143019,143019,6660
143020,143020,4893
143021,143021,12199
143022,143022,16251
143023,143023,15911
143024,143024,12009
143025,143025,6133
143026,143026,15168
143027,143027,6505
143028,143028,3775
143029,143029,11858
143030,143030,6050
143031,143031,18508
143032,143032,725
143033,143033,19305
143034,143034,18136
143035,143035,677
143036,143036,13230
143037,143037,5757
143038,143038,645
143039,143039,1271
143040,143040,18843
143041,143041,4112
143042,143042,1805
143043,143043,11826
143044,143044,11431
143045,143045,18347
143046,143046,9144
143047,143047,6996
143048,143048,7349
143049,143049,9939
143050,143050,932
143051,143051,1636
143052,143052,18776
143053,143053,3448
143054,143054,18935
143055,143055,7287
143056,143056,13377
143057,143057,10234
143058,143058,10771
143059,143059,3151
143060,143060,9275
143061,143061,12725
143062,143062,10665
143063,143063,14244
143064,143064,2416
143065,143065,10700
143066,143066,17767
143067,143067,5146
143068,143068,12916
143069,143069,5011
143070,143070,11279
143071,143071,5394
143072,143072,15827
143073,143073,13156
143074,143074,358
143075,143075,8065
143076,143076,10387
143077,143077,4936
143078,143078,17356
143079,143079,9939
143080,143080,7594
143081,143081,11166
143082,143082,1532
143083,143083,10163
143084,143084,7862
143085,143085,13821
143086,143086,14255
143087,143087,5447
143088,143088,18802
143089,143089,18118
143090,143090,3666
143091,143091,16119
143092,143092,551
143093,143093,5711
143094,143094,16716
143095,143095,4230
143096,143096,2027
143097,143097,17324
143098,143098,15635
143099,143099,2311
143100,143100,1209
143101,143101,8996
143102,143102,13521
143103,143103,19692
143104,143104,11987
143105,143105,6161
143106,143106,4280
143107,143107,9329
143108,143108,17103
143109,143109,17568
143110,143110,4109
143111,143111,2815
143112,143112,763
143113,143113,17109
143114,143114,1369
143115,143115,5469
143116,143116,19560
143117,143117,11641
143118,143118,8616
143119,143119,18414
143120,143120,1523
143121,143121,12104
143122,143122,12802
143123,143123,17797
143124,143124,15992
143125,143125,19323
143126,143126,6267
143127,143127,9906
143128,143128,5093
143129,143129,14521
143130,143130,17837
143131,143131,12811
143132,143132,16358
143133,143133,6707
143134,143134,14523
143135,143135,1176
143136,143136,8121
143137,143137,13530
143138,143138,3367
143139,143139,245
143140,143140,6832
143141,143141,11009
143142,143142,2145
143143,143143,7405
143144,143144,10743
143145,143145,11437
143146,143146,10683
143147,143147,14463
143148,143148,12969
143149,143149,11756
143150,143150,17361
143151,143151,18028
143152,143152,12520
143153,143153,17800
143154,143154,15661
143155,143155,8768
143156,143156,3472
143157,143157,18199
143158,143158,8703
143159,143159,11583
143160,143160,17918
143161,143161,877
143162,143162,5481
143163,143163,4927
143164,143164,1664
143165,143165,16857
143166,143166,465
143167,143167,12760
143168,143168,2712
143169,143169,18996
143170,143170,9521
143171,143171,14726
143172,143172,3560
143173,143173,12334
143174,143174,9055
143175,143175,7378
143176,143176,15989
143177,143177,4912
143178,143178,6635
143179,143179,13423
143180,143180,2891
143181,143181,19959
143182,143182,4591
143183,143183,11509
143184,143184,7855
143185,143185,16044
143186,143186,10656
143187,143187,10832
143188,143188,7813
143189,143189,11955
143190,143190,8212
143191,143191,15059
143192,143192,12215
143193,143193,18458
143194,143194,380
143195,143195,1014
143196,143196,13701
143197,143197,2688
143198,143198,12250
143199,143199,3736
143200,143200,8545
143201,143201,5020
143202,143202,7942
143203,143203,1404
143204,143204,11268
143205,143205,3676
143206,143206,6928
143207,143207,8046
143208,143208,9349
143209,143209,14278
143210,143210,15870
143211,143211,634
143212,143212,15515
143213,143213,5682
143214,143214,2650
143215,143215,7583
143216,143216,6718
143217,143217,12520
143218,143218,6022
143219,143219,13431
143220,143220,11551
143221,143221,16988
143222,143222,1576
143223,143223,2014
143224,143224,5932
143225,143225,17360
143226,143226,10499
143227,143227,2067
143228,143228,10179
143229,143229,18017
143230,143230,9945
143231,143231,19681
143232,143232,19092
143233,143233,12442
143234,143234,3274
143235,143235,1904
143236,143236,16431
143237,143237,18040
143238,143238,10484
143239,143239,16205
143240,143240,13400
143241,143241,13913
143242,143242,16745
143243,143243,19969
143244,143244,18578
143245,143245,10312
143246,143246,4298
143247,143247,14039
143248,143248,19494
143249,143249,6607
143250,143250,15957
143251,143251,2081
143252,143252,14661
143253,143253,7249
143254,143254,17278
143255,143255,14485
143256,143256,1122
143257,143257,8732
143258,143258,12265
143259,143259,16156
143260,143260,17238
143261,143261,16232
143262,143262,1174
143263,143263,6039
143264,143264,18878
143265,143265,4909
143266,143266,1727
143267,143267,2904
143268,143268,2186
143269,143269,8511
143270,143270,3943
143271,143271,10560
143272,143272,9937
143273,143273,12851
143274,143274,210
143275,143275,17153
143276,143276,15001
143277,143277,3143
143278,143278,6659
143279,143279,2788
143280,143280,16178
143281,143281,7438
143282,143282,6520
143283,143283,11647
143284,143284,12107
143285,143285,15268
143286,143286,12343
143287,143287,6130
143288,143288,16856
143289,143289,593
143290,143290,9793
143291,143291,8992
143292,143292,1444
143293,143293,19190
143294,143294,16802
143295,143295,13282
143296,143296,9487
143297,143297,13116
143298,143298,723
143299,143299,4539
143300,143300,10387
143301,143301,6255
143302,143302,18888
143303,143303,9989
143304,143304,5094
143305,143305,7189
143306,143306,15099
143307,143307,1768
143308,143308,14021
143309,143309,2181
143310,143310,12084
143311,143311,14210
143312,143312,10656
143313,143313,2044
143314,143314,15549
143315,143315,11147
143316,143316,11625
143317,143317,15242
143318,143318,16822
143319,143319,16083
143320,143320,8168
143321,143321,9509
143322,143322,17862
143323,143323,14377
143324,143324,11267
143325,143325,13057
143326,143326,1894
143327,143327,1151
143328,143328,2672
143329,143329,13836
143330,143330,18349
143331,143331,14159
143332,143332,17078
143333,143333,4234
143334,143334,13579
143335,143335,17262
143336,143336,17200
143337,143337,9862
143338,143338,17778
143339,143339,16759
143340,143340,5484
143341,143341,16170
143342,143342,8795
143343,143343,6849
143344,143344,13362
143345,143345,6134
143346,143346,9949
143347,143347,14332
143348,143348,9772
143349,143349,18363
143350,143350,17805
143351,143351,12132
143352,143352,19471
143353,143353,16551
143354,143354,10399
143355,143355,1703
143356,143356,17352
143357,143357,8858
143358,143358,5159
143359,143359,16997
143360,143360,18145
143361,143361,3112
143362,143362,3844
143363,143363,12602
143364,143364,16894
143365,143365,13726
143366,143366,16619
143367,143367,9491
143368,143368,3865
143369,143369,2374
143370,143370,15750
143371,143371,10429
143372,143372,10255
143373,143373,837
143374,143374,5751
143375,143375,6199
143376,143376,18365
143377,143377,1919
143378,143378,18945
143379,143379,17717
143380,143380,3950
143381,143381,5036
143382,143382,12007
143383,143383,8816
143384,143384,4020
143385,143385,14742
143386,143386,2420
143387,143387,19381
143388,143388,1340
143389,143389,17028
143390,143390,18062
143391,143391,12641
143392,143392,4143
143393,143393,12893
143394,143394,3135
143395,143395,5808
143396,143396,8452
143397,143397,7257
143398,143398,17485
143399,143399,8827
143400,143400,19758
143401,143401,18282
143402,143402,13824
143403,143403,15731
143404,143404,13066
143405,143405,7094
143406,143406,11559
143407,143407,13285
143408,143408,9741
143409,143409,19431
143410,143410,13572
143411,143411,4401
143412,143412,13829
143413,143413,3766
143414,143414,7419
143415,143415,6325
143416,143416,7582
143417,143417,9668
143418,143418,13866
143419,143419,14140
143420,143420,10552
143421,143421,6809
143422,143422,16340
143423,143423,7956
143424,143424,16135
143425,143425,12644
143426,143426,17624
143427,143427,558
143428,143428,16998
143429,143429,6358
143430,143430,5888
143431,143431,5544
143432,143432,16897
143433,143433,17578
143434,143434,14384
143435,143435,2035
143436,143436,9235
143437,143437,5262
143438,143438,17539
143439,143439,13480
143440,143440,17580
143441,143441,4913
143442,143442,3364
143443,143443,600
143444,143444,6414
143445,143445,6483
143446,143446,18616
143447,143447,14781
143448,143448,8409
143449,143449,13695
143450,143450,16277
143451,143451,10188
143452,143452,16699
143453,143453,6567
143454,143454,13518
143455,143455,9303
143456,143456,17471
143457,143457,5725
143458,143458,18641
143459,143459,14326
143460,143460,3224
143461,143461,4136
143462,143462,15863
143463,143463,674
143464,143464,5538
143465,143465,8663
143466,143466,13729
143467,143467,16630
143468,143468,7396
143469,143469,9539
143470,143470,14791
143471,143471,1628
143472,143472,1941
143473,143473,12372
143474,143474,6159
143475,143475,8118
143476,143476,10118
143477,143477,10778
143478,143478,9135
143479,143479,7368
143480,143480,10788
143481,143481,12630
143482,143482,289
143483,143483,11283
143484,143484,14706
143485,143485,8222
143486,143486,5952
143487,143487,10831
143488,143488,17024
143489,143489,1167
143490,143490,12652
143491,143491,3277
143492,143492,19584
143493,143493,19529
143494,143494,1480
143495,143495,17204
143496,143496,17283
143497,143497,6303
143498,143498,19923
143499,143499,17302
143500,143500,9932
143501,143501,14533
143502,143502,16418
143503,143503,4926
143504,143504,10268
143505,143505,14837
143506,143506,9877
143507,143507,15188
143508,143508,4877
143509,143509,7025
143510,143510,14541
143511,143511,6467
143512,143512,13376
143513,143513,8913
143514,143514,17647
143515,143515,2598
143516,143516,13255
143517,143517,8392
143518,143518,6841
143519,143519,5963
143520,143520,16840
143521,143521,17257
143522,143522,19899
143523,143523,16974
143524,143524,9669
143525,143525,11134
143526,143526,10907
143527,143527,5506
143528,143528,6988
143529,143529,3281
143530,143530,7530
143531,143531,13984
143532,143532,13649
143533,143533,9106
143534,143534,9312
143535,143535,17502
143536,143536,15720
143537,143537,17256
143538,143538,16481
143539,143539,15795
143540,143540,5695
143541,143541,14725
143542,143542,7036
143543,143543,13563
143544,143544,5744
143545,143545,6039
143546,143546,5053
143547,143547,1083
143548,143548,16351
143549,143549,2183
143550,143550,12985
143551,143551,13325
143552,143552,12678
143553,143553,10151
143554,143554,5659
143555,143555,1104
143556,143556,6612
143557,143557,13660
143558,143558,6227
143559,143559,2336
143560,143560,19739
143561,143561,17722
143562,143562,7096
143563,143563,7560
143564,143564,2437
143565,143565,11347
143566,143566,3729
143567,143567,7409
143568,143568,6180
143569,143569,15016
143570,143570,640
143571,143571,19004
143572,143572,2804
143573,143573,5919
143574,143574,16537
143575,143575,7698
143576,143576,7615
143577,143577,4780
143578,143578,2970
143579,143579,8619
143580,143580,12839
143581,143581,1952
143582,143582,15424
143583,143583,10212
143584,143584,3166
143585,143585,17925
143586,143586,18706
143587,143587,16238
143588,143588,15452
143589,143589,6518
143590,143590,19676
143591,143591,7343
143592,143592,7807
143593,143593,13306
143594,143594,11071
143595,143595,7012
143596,143596,19105
143597,143597,9984
143598,143598,1151
143599,143599,3933
143600,143600,1828
143601,143601,19701
143602,143602,867
143603,143603,3905
143604,143604,18645
143605,143605,1152
143606,143606,19776
143607,143607,16099
143608,143608,3913
143609,143609,10676
143610,143610,3180
143611,143611,2270
143612,143612,16875
143613,143613,9309
143614,143614,3620
143615,143615,2430
143616,143616,7159
143617,143617,17846
143618,143618,10024
143619,143619,727
143620,143620,5105
143621,143621,12249
143622,143622,10237
143623,143623,16509
143624,143624,7220
143625,143625,4577
143626,143626,17775
143627,143627,12021
143628,143628,11411
143629,143629,15550
143630,143630,11657
143631,143631,7318
143632,143632,18555
143633,143633,5681
143634,143634,9814
143635,143635,12340
143636,143636,19509
143637,143637,15699
143638,143638,15539
143639,143639,14614
143640,143640,16255
143641,143641,11904
143642,143642,14475
143643,143643,17969
143644,143644,18715
143645,143645,19138
143646,143646,16566
143647,143647,11797
143648,143648,15524
143649,143649,15072
143650,143650,8558
143651,143651,15061
143652,143652,11793
143653,143653,12258
143654,143654,15597
143655,143655,13165
143656,143656,12407
143657,143657,16189
143658,143658,9314
143659,143659,12876
143660,143660,13074
143661,143661,13310
143662,143662,15048
143663,143663,10324
143664,143664,16122
143665,143665,16822
143666,143666,7055
143667,143667,11790
143668,143668,2533
143669,143669,4036
143670,143670,18915
143671,143671,6473
143672,143672,13548
143673,143673,5092
143674,143674,12181
143675,143675,1283
143676,143676,1068
143677,143677,8729
143678,143678,8830
143679,143679,8034
143680,143680,12658
143681,143681,16444
143682,143682,17208
143683,143683,14968
143684,143684,18741
143685,143685,649
143686,143686,7308
143687,143687,10339
143688,143688,19582
143689,143689,2764
143690,143690,6980
143691,143691,16546
143692,143692,13068
143693,143693,10515
143694,143694,14989
