shipment_id,order_id,status
146054,146054,delivered
146055,146055,delivered
146056,146056,delivered
146057,146057,late
146058,146058,late
146059,146059,late
146060,146060,late
146061,146061,late
146062,146062,delivered
146063,146063,shipped
146064,146064,late
146065,146065,shipped
146066,146066,shipped
146067,146067,late
146068,146068,delivered
146069,146069,shipped
146070,146070,delivered
146071,146071,late
146072,146072,delivered
146073,146073,late
146074,146074,delivered
146075,146075,shipped
146076,146076,late
146077,146077,late
146078,146078,delivered
146079,146079,delivered
146080,146080,shipped
146081,146081,delivered
146082,146082,shipped
146083,146083,shipped
146084,146084,delivered
146085,146085,delivered
146086,146086,late
146087,146087,delivered
146088,146088,late
146089,146089,shipped
146090,146090,shipped
146091,146091,shipped
146092,146092,late
146093,146093,late
146094,146094,delivered
146095,146095,delivered
146096,146096,shipped
146097,146097,late
146098,146098,shipped
146099,146099,delivered
146100,146100,late
146101,146101,late
146102,146102,delivered
146103,146103,late
146104,146104,late
146105,146105,late
146106,146106,shipped
146107,146107,late
146108,146108,delivered
146109,146109,late
146110,146110,delivered
146111,146111,late
146112,146112,delivered
146113,146113,late
146114,146114,delivered
146115,146115,shipped
146116,146116,late
146117,146117,late
146118,146118,shipped
146119,146119,shipped
146120,146120,late
146121,146121,delivered
146122,146122,shipped
146123,146123,delivered
146124,146124,shipped
146125,146125,delivered
146126,146126,delivered
146127,146127,shipped
146128,146128,late
146129,146129,late
146130,146130,delivered
146131,146131,delivered
146132,146132,shipped
146133,146133,delivered
146134,146134,late
146135,146135,delivered
146136,146136,delivered
146137,146137,late
146138,146138,delivered
146139,146139,delivered
146140,146140,late
146141,146141,late
146142,146142,delivered
146143,146143,shipped
146144,146144,late
146145,146145,delivered
146146,146146,delivered
146147,146147,late
146148,146148,late
146149,146149,shipped
146150,146150,delivered
146151,146151,late
146152,146152,delivered
146153,146153,late
146154,146154,shipped
146155,146155,shipped
146156,146156,late
146157,146157,shipped
146158,146158,shipped
146159,146159,late
146160,146160,shipped
146161,146161,delivered
146162,146162,late
146163,146163,delivered
146164,146164,delivered
146165,146165,delivered
146166,146166,shipped
146167,146167,delivered
146168,146168,late
146169,146169,shipped
146170,146170,shipped
146171,146171,shipped
146172,146172,delivered
146173,146173,shipped
146174,146174,shipped
146175,146175,late
146176,146176,late
146177,146177,shipped
146178,146178,late
146179,146179,shipped
146180,146180,late
146181,146181,late
146182,146182,late
146183,146183,late
146184,146184,late
146185,146185,shipped
146186,146186,delivered
146187,146187,shipped
146188,146188,delivered
146189,146189,shipped
146190,146190,shipped
146191,146191,shipped
146192,146192,shipped
146193,146193,late
146194,146194,late
146195,146195,shipped
146196,146196,delivered
146197,146197,shipped
146198,146198,late
146199,146199,shipped
146200,146200,shipped
146201,146201,late
146202,146202,late
146203,146203,delivered
146204,146204,delivered
146205,146205,shipped
146206,146206,delivered
146207,146207,delivered
146208,146208,late
146209,146209,delivered
146210,146210,shipped
146211,146211,delivered
146212,146212,late
146213,146213,late
146214,146214,delivered
146215,146215,late
146216,146216,shipped
146217,146217,delivered
146218,146218,delivered
146219,146219,shipped
146220,146220,delivered
146221,146221,delivered
146222,146222,shipped
146223,146223,late
146224,146224,shipped
146225,146225,delivered
146226,146226,shipped
146227,146227,late
146228,146228,late
146229,146229,delivered
146230,146230,shipped
146231,146231,late
146232,146232,delivered
146233,146233,delivered
146234,146234,late
146235,146235,late
146236,146236,shipped
146237,146237,late
146238,146238,shipped
146239,146239,delivered
146240,146240,late
146241,146241,late
146242,146242,shipped
146243,146243,shipped
146244,146244,late
146245,146245,delivered
146246,146246,shipped
146247,146247,shipped
146248,146248,shipped
146249,146249,late
146250,146250,shipped
146251,146251,shipped
146252,146252,delivered
146253,146253,late
146254,146254,delivered
146255,146255,late
146256,146256,late
146257,146257,shipped
146258,146258,late
146259,146259,late
146260,146260,shipped
146261,146261,delivered
146262,146262,late
146263,146263,late
146264,146264,delivered
146265,146265,delivered
146266,146266,delivered
146267,146267,delivered
146268,146268,late
146269,146269,shipped
146270,146270,delivered
146271,146271,shipped
146272,146272,delivered
146273,146273,shipped
146274,146274,shipped
146275,146275,shipped
146276,146276,shipped
146277,146277,delivered
146278,146278,shipped
146279,146279,delivered
146280,146280,late
146281,146281,late
146282,146282,delivered
146283,146283,delivered
146284,146284,delivered
146285,146285,shipped
146286,146286,shipped
146287,146287,shipped
146288,146288,delivered
146289,146289,delivered
146290,146290,late
146291,146291,late
146292,146292,shipped
146293,146293,shipped
146294,146294,delivered
146295,146295,shipped
146296,146296,late
146297,146297,late
146298,146298,delivered
146299,146299,late
146300,146300,delivered
146301,146301,delivered
146302,146302,delivered
146303,146303,shipped
146304,146304,shipped
146305,146305,late
146306,146306,shipped
146307,146307,shipped
146308,146308,shipped
146309,146309,delivered
146310,146310,delivered
146311,146311,late
146312,146312,delivered
146313,146313,delivered
146314,146314,delivered
146315,146315,delivered
146316,146316,late
146317,146317,shipped
146318,146318,delivered
146319,146319,shipped
146320,146320,late
146321,146321,shipped
146322,146322,delivered
146323,146323,delivered
146324,146324,delivered
146325,146325,delivered
146326,146326,shipped
146327,146327,late
146328,146328,late
146329,146329,delivered
146330,146330,shipped
146331,146331,late
146332,146332,late
146333,146333,delivered
146334,146334,delivered
146335,146335,delivered
146336,146336,shipped
146337,146337,late
146338,146338,shipped
146339,146339,shipped
146340,146340,shipped
146341,146341,delivered
146342,146342,delivered
146343,146343,shipped
146344,146344,shipped
146345,146345,late
146346,146346,shipped
146347,146347,shipped
146348,146348,shipped
146349,146349,shipped
146350,146350,late
146351,146351,delivered
146352,146352,shipped
146353,146353,delivered
146354,146354,late
146355,146355,delivered
146356,146356,late
146357,146357,late
146358,146358,shipped
146359,146359,late
146360,146360,late
146361,146361,late
146362,146362,shipped
146363,146363,shipped
146364,146364,shipped
146365,146365,late
146366,146366,late
146367,146367,delivered
146368,146368,delivered
146369,146369,delivered
146370,146370,delivered
146371,146371,shipped
146372,146372,shipped
146373,146373,late
146374,146374,delivered
146375,146375,late
146376,146376,delivered
146377,146377,delivered
146378,146378,delivered
146379,146379,late
146380,146380,delivered
146381,146381,delivered
146382,146382,late
146383,146383,shipped
146384,146384,late
146385,146385,delivered
146386,146386,delivered
146387,146387,delivered
146388,146388,late
146389,146389,shipped
146390,146390,late
146391,146391,shipped
146392,146392,shipped
146393,146393,delivered
146394,146394,delivered
146395,146395,delivered
146396,146396,shipped
146397,146397,delivered
146398,146398,late
146399,146399,delivered
146400,146400,late
146401,146401,shipped
146402,146402,delivered
146403,146403,shipped
146404,146404,shipped
146405,146405,shipped
146406,146406,late
146407,146407,late
146408,146408,late
146409,146409,delivered
146410,146410,delivered
146411,146411,late
146412,146412,shipped
146413,146413,shipped
146414,146414,shipped
146415,146415,late
146416,146416,delivered
146417,146417,delivered
146418,146418,delivered
146419,146419,shipped
146420,146420,late
146421,146421,delivered
146422,146422,late
146423,146423,late
146424,146424,delivered
146425,146425,delivered
146426,146426,delivered
146427,146427,shipped
146428,146428,shipped
146429,146429,shipped
146430,146430,delivered
146431,146431,shipped
146432,146432,late
146433,146433,late
146434,146434,late
146435,146435,delivered
146436,146436,delivered
146437,146437,late
146438,146438,shipped
146439,146439,late
146440,146440,late
146441,146441,delivered
146442,146442,delivered
146443,146443,shipped
146444,146444,delivered
146445,146445,late
146446,146446,late
146447,146447,shipped
146448,146448,late
146449,146449,late
146450,146450,late
146451,146451,late
146452,146452,late
146453,146453,shipped
146454,146454,delivered
146455,146455,late
146456,146456,late
146457,146457,delivered
146458,146458,shipped
146459,146459,late
146460,146460,delivered
146461,146461,shipped
146462,146462,shipped
146463,146463,late
146464,146464,delivered
146465,146465,delivered
146466,146466,delivered
146467,146467,shipped
146468,146468,delivered
146469,146469,shipped
146470,146470,shipped
146471,146471,late
146472,146472,late
146473,146473,late
146474,146474,late
146475,146475,delivered
146476,146476,late
146477,146477,late
146478,146478,delivered
146479,146479,delivered
146480,146480,shipped
146481,146481,late
146482,146482,delivered
146483,146483,delivered
146484,146484,late
146485,146485,delivered
146486,146486,shipped
146487,146487,late
146488,146488,shipped
146489,146489,shipped
146490,146490,shipped
146491,146491,shipped
146492,146492,shipped
146493,146493,late
146494,146494,shipped
146495,146495,late
146496,146496,shipped
146497,146497,delivered
146498,146498,delivered
146499,146499,delivered
146500,146500,shipped
146501,146501,delivered
146502,146502,shipped
146503,146503,shipped
146504,146504,late
146505,146505,shipped
146506,146506,shipped
146507,146507,late
146508,146508,late
146509,146509,delivered
146510,146510,late
146511,146511,delivered
146512,146512,delivered
146513,146513,late
146514,146514,delivered
146515,146515,late
146516,146516,delivered
146517,146517,delivered
146518,146518,shipped
146519,146519,shipped
146520,146520,late
146521,146521,delivered
146522,146522,late
146523,146523,shipped
146524,146524,delivered
146525,146525,shipped
146526,146526,shipped
146527,146527,shipped
146528,146528,late
146529,146529,shipped
146530,146530,delivered
146531,146531,late
146532,146532,late
146533,146533,delivered
146534,146534,delivered
146535,146535,delivered
146536,146536,delivered
146537,146537,late
146538,146538,delivered
146539,146539,late
146540,146540,delivered
146541,146541,delivered
146542,146542,delivered
146543,146543,shipped
146544,146544,shipped
146545,146545,late
146546,146546,late
146547,146547,delivered
146548,146548,delivered
146549,146549,shipped
146550,146550,delivered
146551,146551,shipped
146552,146552,shipped
146553,146553,delivered
146554,146554,shipped
146555,146555,delivered
146556,146556,delivered
146557,146557,shipped
146558,146558,delivered
146559,146559,late
146560,146560,shipped
146561,146561,late
146562,146562,shipped
146563,146563,delivered
146564,146564,late
146565,146565,late
146566,146566,late
146567,146567,delivered
146568,146568,late
146569,146569,late
146570,146570,late
146571,146571,delivered
146572,146572,delivered
146573,146573,late
146574,146574,delivered
146575,146575,late
146576,146576,shipped
146577,146577,shipped
146578,146578,late
146579,146579,shipped
146580,146580,late
146581,146581,shipped
146582,146582,delivered
146583,146583,delivered
146584,146584,shipped
146585,146585,shipped
146586,146586,shipped
146587,146587,late
146588,146588,delivered
146589,146589,delivered
146590,146590,shipped
146591,146591,delivered
146592,146592,delivered
146593,146593,shipped
146594,146594,late
146595,146595,shipped
146596,146596,delivered
146597,146597,delivered
146598,146598,shipped
146599,146599,late
146600,146600,late
146601,146601,shipped
146602,146602,shipped
146603,146603,late
146604,146604,delivered
146605,146605,late
146606,146606,shipped
146607,146607,delivered
146608,146608,delivered
146609,146609,delivered
146610,146610,delivered
146611,146611,shipped
146612,146612,delivered
146613,146613,shipped
146614,146614,delivered
146615,146615,late
146616,146616,shipped
146617,146617,late
146618,146618,delivered
146619,146619,shipped
146620,146620,late
146621,146621,shipped
146622,146622,late
146623,146623,delivered
146624,146624,late
146625,146625,late
146626,146626,late
146627,146627,late
146628,146628,delivered
146629,146629,shipped
146630,146630,late
146631,146631,shipped
146632,146632,delivered
146633,146633,delivered
146634,146634,delivered
146635,146635,late
146636,146636,late
146637,146637,shipped
146638,146638,late
146639,146639,late
146640,146640,shipped
146641,146641,shipped
146642,146642,shipped
146643,146643,delivered
146644,146644,delivered
146645,146645,shipped
146646,146646,late
146647,146647,shipped
146648,146648,delivered
146649,146649,delivered
146650,146650,shipped
146651,146651,late
146652,146652,late
146653,146653,delivered
146654,146654,delivered
146655,146655,delivered
146656,146656,delivered
146657,146657,shipped
146658,146658,delivered
146659,146659,delivered
146660,146660,late
146661,146661,delivered
146662,146662,shipped
146663,146663,late
146664,146664,delivered
146665,146665,delivered
146666,146666,late
146667,146667,shipped
146668,146668,late
146669,146669,delivered
146670,146670,late
146671,146671,shipped
146672,146672,late
146673,146673,late
146674,146674,delivered
146675,146675,late
146676,146676,delivered
146677,146677,shipped
146678,146678,delivered
146679,146679,shipped
146680,146680,late
146681,146681,late
146682,146682,delivered
146683,146683,delivered
146684,146684,shipped
146685,146685,delivered
146686,146686,late
146687,146687,late
146688,146688,late
146689,146689,late
146690,146690,late
146691,146691,late
146692,146692,delivered
146693,146693,shipped
146694,146694,shipped
146695,146695,late
146696,146696,shipped
146697,146697,delivered
146698,146698,late
146699,146699,shipped
146700,146700,delivered
146701,146701,late
146702,146702,shipped
146703,146703,delivered
146704,146704,late
146705,146705,shipped
146706,146706,delivered
146707,146707,shipped
146708,146708,delivered
146709,146709,shipped
146710,146710,late
146711,146711,late
146712,146712,late
146713,146713,late
146714,146714,delivered
146715,146715,delivered
146716,146716,shipped
146717,146717,late
146718,146718,delivered
146719,146719,delivered
146720,146720,delivered
146721,146721,shipped
146722,146722,delivered
146723,146723,shipped
146724,146724,delivered
146725,146725,delivered
146726,146726,late
146727,146727,shipped
146728,146728,delivered
146729,146729,shipped
146730,146730,delivered
146731,146731,delivered
146732,146732,delivered
146733,146733,shipped
146734,146734,delivered
146735,146735,late
146736,146736,shipped
146737,146737,shipped
146738,146738,late
146739,146739,late
146740,146740,shipped
146741,146741,shipped
146742,146742,late
146743,146743,shipped
146744,146744,delivered
146745,146745,delivered
146746,146746,shipped
146747,146747,delivered
146748,146748,delivered
146749,146749,shipped
146750,146750,delivered
146751,146751,late
146752,146752,delivered
146753,146753,late
146754,146754,late
146755,146755,delivered
146756,146756,late
146757,146757,delivered
146758,146758,shipped
146759,146759,late
146760,146760,late
146761,146761,late
146762,146762,shipped
146763,146763,shipped
146764,146764,delivered
146765,146765,shipped
146766,146766,delivered
146767,146767,delivered
146768,146768,shipped
146769,146769,shipped
146770,146770,delivered
146771,146771,delivered
146772,146772,delivered
146773,146773,late
146774,146774,late
146775,146775,shipped
146776,146776,shipped
146777,146777,late
146778,146778,shipped
146779,146779,late
146780,146780,late
146781,146781,shipped
146782,146782,late
146783,146783,delivered
146784,146784,delivered
146785,146785,shipped
146786,146786,delivered
146787,146787,late
146788,146788,late
146789,146789,shipped
146790,146790,late
146791,146791,shipped
146792,146792,shipped
146793,146793,delivered
146794,146794,late
146795,146795,late
146796,146796,shipped
146797,146797,late
146798,146798,delivered
146799,146799,delivered
146800,146800,late
146801,146801,shipped
146802,146802,shipped
146803,146803,late
146804,146804,late
146805,146805,late
146806,146806,shipped
146807,146807,shipped
146808,146808,shipped
146809,146809,late
146810,146810,shipped
146811,146811,delivered
146812,146812,late
146813,146813,shipped
146814,146814,delivered
146815,146815,late
146816,146816,shipped
146817,146817,delivered
146818,146818,shipped
146819,146819,shipped
146820,146820,late
146821,146821,delivered
146822,146822,delivered
146823,146823,delivered
146824,146824,delivered
146825,146825,delivered
146826,146826,delivered
146827,146827,late
146828,146828,delivered
146829,146829,delivered
146830,146830,shipped
146831,146831,late
146832,146832,late
146833,146833,late
146834,146834,late
146835,146835,shipped
146836,146836,shipped
146837,146837,late
146838,146838,late
146839,146839,shipped
146840,146840,shipped
146841,146841,late
146842,146842,delivered
146843,146843,late
146844,146844,delivered
146845,146845,late
146846,146846,late
146847,146847,shipped
146848,146848,late
146849,146849,delivered
146850,146850,delivered
146851,146851,shipped
146852,146852,shipped
146853,146853,delivered
146854,146854,delivered
146855,146855,delivered
146856,146856,shipped
146857,146857,shipped
146858,146858,late
146859,146859,shipped
146860,146860,shipped
146861,146861,shipped
146862,146862,delivered
146863,146863,shipped
146864,146864,shipped
146865,146865,late
146866,146866,delivered
146867,146867,late
146868,146868,shipped
146869,146869,shipped
146870,146870,late
146871,146871,delivered
146872,146872,shipped
146873,146873,delivered
146874,146874,delivered
146875,146875,delivered
146876,146876,shipped
146877,146877,delivered
146878,146878,shipped
146879,146879,delivered
146880,146880,shipped
146881,146881,delivered
146882,146882,delivered
146883,146883,shipped
146884,146884,delivered
146885,146885,late
146886,146886,delivered
146887,146887,delivered
146888,146888,shipped
146889,146889,delivered
146890,146890,delivered
146891,146891,late
146892,146892,delivered
146893,146893,late
146894,146894,shipped
146895,146895,delivered
146896,146896,delivered
146897,146897,late
146898,146898,shipped
146899,146899,delivered
146900,146900,shipped
146901,146901,shipped
146902,146902,late
146903,146903,shipped
146904,146904,late
146905,146905,shipped
146906,146906,shipped
146907,146907,delivered
146908,146908,late
146909,146909,delivered
146910,146910,shipped
146911,146911,late
146912,146912,shipped
146913,146913,shipped
146914,146914,shipped
146915,146915,delivered
146916,146916,delivered
146917,146917,late
146918,146918,late
146919,146919,late
146920,146920,late
146921,146921,shipped
146922,146922,late
146923,146923,late
146924,146924,shipped
146925,146925,late
146926,146926,shipped
146927,146927,late
146928,146928,delivered
146929,146929,delivered
146930,146930,late
146931,146931,late
146932,146932,shipped
146933,146933,shipped
146934,146934,late
146935,146935,delivered
146936,146936,delivered
146937,146937,delivered
146938,146938,shipped
146939,146939,late
146940,146940,late
146941,146941,late
146942,146942,delivered
146943,146943,late
146944,146944,delivered
146945,146945,late
146946,146946,late
146947,146947,delivered
146948,146948,late
146949,146949,shipped
146950,146950,delivered
146951,146951,delivered
146952,146952,shipped
146953,146953,late
146954,146954,delivered
146955,146955,shipped
146956,146956,late
146957,146957,late
146958,146958,late
146959,146959,shipped
146960,146960,shipped
146961,146961,late
146962,146962,late
146963,146963,delivered
146964,146964,shipped
146965,146965,delivered
146966,146966,late
146967,146967,delivered
146968,146968,delivered
146969,146969,late
146970,146970,delivered
146971,146971,delivered
146972,146972,shipped
146973,146973,late
146974,146974,shipped
146975,146975,delivered
146976,146976,shipped
146977,146977,delivered
146978,146978,shipped
146979,146979,late
146980,146980,shipped
146981,146981,shipped
146982,146982,shipped
146983,146983,late
146984,146984,shipped
146985,146985,shipped
146986,146986,shipped
146987,146987,late
146988,146988,shipped
146989,146989,late
146990,146990,late
146991,146991,late
146992,146992,shipped
146993,146993,delivered
146994,146994,late
146995,146995,shipped
146996,146996,late
146997,146997,shipped
146998,146998,late
146999,146999,shipped
147000,147000,late
147001,147001,delivered
147002,147002,shipped
147003,147003,shipped
147004,147004,shipped
147005,147005,shipped
147006,147006,delivered
147007,147007,late
147008,147008,shipped
147009,147009,delivered
147010,147010,shipped
147011,147011,shipped
147012,147012,shipped
147013,147013,delivered
147014,147014,shipped
147015,147015,shipped
147016,147016,shipped
147017,147017,late
147018,147018,shipped
147019,147019,delivered
147020,147020,late
147021,147021,late
147022,147022,shipped
147023,147023,late
147024,147024,shipped
147025,147025,late
147026,147026,delivered
147027,147027,shipped
147028,147028,shipped
147029,147029,delivered
147030,147030,late
147031,147031,delivered
147032,147032,delivered
147033,147033,shipped
147034,147034,shipped
147035,147035,delivered
147036,147036,shipped
147037,147037,delivered
147038,147038,shipped
147039,147039,shipped
147040,147040,delivered
147041,147041,shipped
147042,147042,delivered
147043,147043,delivered
147044,147044,delivered
147045,147045,shipped
147046,147046,late
147047,147047,late
147048,147048,shipped
147049,147049,late
147050,147050,shipped
147051,147051,delivered
147052,147052,shipped
147053,147053,shipped
147054,147054,shipped
147055,147055,shipped
147056,147056,shipped
147057,147057,late
147058,147058,shipped
147059,147059,late
147060,147060,shipped
147061,147061,late
147062,147062,shipped
147063,147063,shipped
147064,147064,delivered
147065,147065,delivered
147066,147066,delivered
147067,147067,delivered
147068,147068,late
147069,147069,delivered
147070,147070,late
147071,147071,shipped
147072,147072,shipped
147073,147073,late
147074,147074,delivered
147075,147075,late
147076,147076,shipped
147077,147077,delivered
147078,147078,delivered
147079,147079,late
147080,147080,shipped
147081,147081,delivered
147082,147082,late
147083,147083,late
147084,147084,delivered
147085,147085,shipped
147086,147086,shipped
147087,147087,late
147088,147088,shipped
147089,147089,shipped
147090,147090,shipped
147091,147091,late
147092,147092,late
147093,147093,late
147094,147094,late
147095,147095,shipped
147096,147096,shipped
147097,147097,shipped
147098,147098,delivered
147099,147099,delivered
147100,147100,late
147101,147101,delivered
147102,147102,late
147103,147103,delivered
147104,147104,delivered
147105,147105,late
147106,147106,delivered
147107,147107,late
147108,147108,delivered
147109,147109,delivered
147110,147110,delivered
147111,147111,delivered
147112,147112,late
147113,147113,delivered
147114,147114,late
147115,147115,late
147116,147116,delivered
147117,147117,late
147118,147118,shipped
147119,147119,delivered
147120,147120,delivered
147121,147121,late
147122,147122,late
147123,147123,shipped
147124,147124,late
147125,147125,late
147126,147126,shipped
147127,147127,late
147128,147128,late
147129,147129,delivered
147130,147130,late
147131,147131,shipped
147132,147132,delivered
147133,147133,late
147134,147134,delivered
147135,147135,late
147136,147136,shipped
147137,147137,delivered
147138,147138,late
147139,147139,shipped
147140,147140,late
147141,147141,late
147142,147142,delivered
147143,147143,delivered
147144,147144,delivered
147145,147145,delivered
147146,147146,delivered
147147,147147,shipped
147148,147148,delivered
147149,147149,late
147150,147150,delivered
147151,147151,shipped
147152,147152,shipped
147153,147153,shipped
147154,147154,delivered
147155,147155,shipped
147156,147156,delivered
147157,147157,shipped
147158,147158,shipped
147159,147159,late
147160,147160,late
147161,147161,shipped
147162,147162,shipped
147163,147163,late
147164,147164,delivered
147165,147165,late
147166,147166,delivered
147167,147167,late
147168,147168,delivered
147169,147169,late
147170,147170,delivered
147171,147171,delivered
147172,147172,delivered
147173,147173,shipped
147174,147174,shipped
147175,147175,late
147176,147176,delivered
147177,147177,shipped
147178,147178,shipped
147179,147179,shipped
147180,147180,late
147181,147181,shipped
147182,147182,shipped
147183,147183,late
147184,147184,delivered
147185,147185,delivered
147186,147186,late
147187,147187,delivered
147188,147188,delivered
147189,147189,shipped
147190,147190,late
147191,147191,late
147192,147192,delivered
147193,147193,delivered
147194,147194,late
147195,147195,shipped
147196,147196,delivered
147197,147197,delivered
147198,147198,late
147199,147199,shipped
147200,147200,late
147201,147201,delivered
147202,147202,delivered
147203,147203,late
147204,147204,late
147205,147205,delivered
147206,147206,delivered
147207,147207,late
147208,147208,delivered
147209,147209,delivered
147210,147210,late
147211,147211,shipped
147212,147212,shipped
147213,147213,delivered
147214,147214,delivered
147215,147215,delivered
147216,147216,delivered
147217,147217,delivered
147218,147218,delivered
147219,147219,shipped
147220,147220,shipped
147221,147221,delivered
147222,147222,shipped
147223,147223,late
147224,147224,shipped
147225,147225,shipped
147226,147226,late
147227,147227,shipped
147228,147228,shipped
147229,147229,shipped
147230,147230,late
147231,147231,shipped
147232,147232,late
147233,147233,delivered
147234,147234,late
147235,147235,shipped
147236,147236,shipped
147237,147237,late
147238,147238,shipped
147239,147239,late
147240,147240,shipped
147241,147241,delivered
147242,147242,shipped
147243,147243,late
147244,147244,shipped
147245,147245,late
147246,147246,delivered
147247,147247,shipped
147248,147248,delivered
147249,147249,late
147250,147250,shipped
147251,147251,shipped
147252,147252,shipped
147253,147253,shipped
147254,147254,shipped
147255,147255,delivered
147256,147256,delivered
147257,147257,delivered
147258,147258,delivered
147259,147259,shipped
147260,147260,late
147261,147261,shipped
147262,147262,shipped
147263,147263,delivered
147264,147264,shipped
147265,147265,shipped
147266,147266,delivered
147267,147267,late
147268,147268,late
147269,147269,late
147270,147270,late
147271,147271,delivered
147272,147272,late
147273,147273,shipped
147274,147274,delivered
147275,147275,delivered
147276,147276,late
147277,147277,shipped
147278,147278,late
147279,147279,shipped
147280,147280,shipped
147281,147281,shipped
147282,147282,delivered
147283,147283,delivered
147284,147284,delivered
147285,147285,late
147286,147286,delivered
147287,147287,delivered
147288,147288,delivered
147289,147289,delivered
147290,147290,delivered
147291,147291,late
147292,147292,delivered
147293,147293,late
147294,147294,shipped
147295,147295,shipped
147296,147296,late
147297,147297,delivered
147298,147298,late
147299,147299,shipped
147300,147300,late
147301,147301,late
147302,147302,shipped
147303,147303,shipped
147304,147304,delivered
147305,147305,shipped
147306,147306,shipped
147307,147307,delivered
147308,147308,shipped
147309,147309,delivered
147310,147310,late
147311,147311,shipped
147312,147312,delivered
147313,147313,delivered
147314,147314,delivered
147315,147315,shipped
147316,147316,delivered
147317,147317,delivered
147318,147318,late
147319,147319,late
147320,147320,late
147321,147321,late
147322,147322,delivered
147323,147323,late
147324,147324,shipped
147325,147325,delivered
147326,147326,late
147327,147327,delivered
147328,147328,shipped
147329,147329,late
147330,147330,delivered
147331,147331,late
147332,147332,late
147333,147333,delivered
147334,147334,late
147335,147335,late
147336,147336,shipped
147337,147337,delivered
147338,147338,late
147339,147339,shipped
147340,147340,late
147341,147341,late
147342,147342,shipped
147343,147343,late
147344,147344,shipped
147345,147345,shipped
147346,147346,late
147347,147347,shipped
147348,147348,late
147349,147349,delivered
147350,147350,shipped
147351,147351,shipped
147352,147352,late
147353,147353,shipped
147354,147354,late
147355,147355,shipped
147356,147356,shipped
147357,147357,late
147358,147358,delivered
147359,147359,shipped
147360,147360,delivered
147361,147361,delivered
147362,147362,late
147363,147363,delivered
147364,147364,late
147365,147365,shipped
147366,147366,shipped
147367,147367,late
147368,147368,shipped
147369,147369,late
147370,147370,late
147371,147371,delivered
147372,147372,delivered
147373,147373,delivered
147374,147374,shipped
147375,147375,shipped
147376,147376,delivered
147377,147377,late
147378,147378,delivered
147379,147379,shipped
147380,147380,late
147381,147381,late
147382,147382,shipped
147383,147383,delivered
147384,147384,delivered
147385,147385,late
147386,147386,delivered
147387,147387,late
147388,147388,delivered
147389,147389,shipped
147390,147390,late
147391,147391,delivered
147392,147392,delivered
147393,147393,shipped
147394,147394,shipped
147395,147395,shipped
147396,147396,late
147397,147397,delivered
147398,147398,shipped
147399,147399,shipped
147400,147400,late
147401,147401,delivered
147402,147402,shipped
147403,147403,late
147404,147404,shipped
147405,147405,shipped
147406,147406,late
147407,147407,late
147408,147408,shipped
147409,147409,late
147410,147410,late
147411,147411,shipped
147412,147412,delivered
147413,147413,shipped
147414,147414,shipped
147415,147415,shipped
147416,147416,shipped
147417,147417,late
147418,147418,late
147419,147419,late
147420,147420,delivered
147421,147421,delivered
147422,147422,late
147423,147423,delivered
147424,147424,late
147425,147425,shipped
147426,147426,shipped
147427,147427,delivered
147428,147428,delivered
147429,147429,late
147430,147430,late
147431,147431,shipped
147432,147432,shipped
147433,147433,shipped
147434,147434,late
147435,147435,delivered
147436,147436,delivered
147437,147437,late
147438,147438,delivered
147439,147439,shipped
147440,147440,delivered
147441,147441,late
147442,147442,shipped
147443,147443,delivered
147444,147444,late
147445,147445,late
147446,147446,delivered
147447,147447,shipped
147448,147448,shipped
147449,147449,delivered
147450,147450,shipped
147451,147451,late
147452,147452,delivered
147453,147453,delivered
147454,147454,late
147455,147455,shipped
147456,147456,delivered
147457,147457,late
147458,147458,late
147459,147459,late
147460,147460,delivered
147461,147461,shipped
147462,147462,late
147463,147463,shipped
147464,147464,late
147465,147465,shipped
147466,147466,late
147467,147467,shipped
147468,147468,late
147469,147469,late
147470,147470,delivered
147471,147471,late
147472,147472,shipped
147473,147473,late
147474,147474,shipped
147475,147475,late
147476,147476,shipped
147477,147477,shipped
147478,147478,shipped
147479,147479,delivered
147480,147480,shipped
147481,147481,delivered
147482,147482,shipped
147483,147483,shipped
147484,147484,late
147485,147485,late
147486,147486,delivered
147487,147487,late
147488,147488,shipped
147489,147489,late
147490,147490,delivered
147491,147491,shipped
147492,147492,shipped
147493,147493,shipped
147494,147494,shipped
147495,147495,shipped
147496,147496,late
147497,147497,late
147498,147498,late
147499,147499,delivered
147500,147500,delivered
147501,147501,shipped
147502,147502,shipped
147503,147503,delivered
147504,147504,delivered
147505,147505,shipped
147506,147506,delivered
147507,147507,late
147508,147508,late
147509,147509,delivered
147510,147510,delivered
147511,147511,late
147512,147512,late
147513,147513,delivered
147514,147514,late
147515,147515,late
147516,147516,delivered
147517,147517,late
147518,147518,late
147519,147519,late
147520,147520,late
147521,147521,delivered
147522,147522,late
147523,147523,late
147524,147524,late
147525,147525,delivered
147526,147526,shipped
147527,147527,shipped
147528,147528,shipped
147529,147529,delivered
147530,147530,delivered
147531,147531,shipped
147532,147532,delivered
147533,147533,delivered
147534,147534,shipped
147535,147535,late
147536,147536,delivered
147537,147537,delivered
147538,147538,delivered
147539,147539,late
147540,147540,delivered
147541,147541,shipped
147542,147542,delivered
147543,147543,shipped
147544,147544,shipped
147545,147545,delivered
147546,147546,late
147547,147547,shipped
147548,147548,late
147549,147549,shipped
147550,147550,delivered
