order_id,customer_id,store_id,order_date,promotion_id
153139,8372,28,2/13/2023,44
153140,32590,12,11/25/2021,30
153141,42354,32,4/17/2021,7
153142,46519,93,4/22/2023,15
153143,45465,77,5/31/2020,36
153144,24595,83,6/15/2023,33
153145,23478,92,12/2/2021,34
153146,20019,52,9/24/2020,22
153147,7533,80,6/30/2022,27
153148,7644,49,5/22/2020,9
153149,48059,14,4/15/2021,24
153150,13323,98,8/22/2021,1
153151,41464,89,9/16/2023,2
153152,2384,94,1/21/2023,31
153153,11023,40,7/12/2023,43
153154,6767,17,4/28/2023,24
153155,10861,86,11/3/2020,46
153156,24717,80,12/26/2020,49
153157,49616,31,7/18/2021,42
153158,49064,87,12/11/2021,36
153159,9267,48,9/10/2022,15
153160,27379,92,5/4/2022,42
153161,10974,52,5/30/2022,42
153162,681,22,4/29/2020,1
153163,39329,99,4/20/2020,1
153164,41553,91,2/12/2021,30
153165,1504,5,10/13/2021,23
153166,34273,62,11/26/2021,29
153167,5439,2,6/12/2023,48
153168,14334,4,1/19/2021,28
153169,46058,50,4/2/2021,3
153170,3509,35,3/20/2021,50
153171,1820,33,11/19/2023,50
153172,8292,2,5/26/2023,26
153173,17652,82,4/24/2023,15
153174,18126,14,4/1/2021,4
153175,18141,69,11/11/2023,34
153176,38580,13,7/26/2023,4
153177,39657,39,2/6/2023,37
153178,38231,59,3/8/2022,40
153179,16465,27,11/13/2020,29
153180,624,66,3/25/2020,13
153181,29298,75,5/13/2021,17
153182,794,90,12/4/2023,22
153183,19170,89,6/17/2020,7
153184,48310,34,7/13/2020,49
153185,13378,45,12/24/2020,6
153186,12009,87,10/20/2023,41
153187,36942,50,1/1/2024,5
153188,17895,16,4/3/2022,29
153189,17838,59,12/10/2020,7
153190,47615,94,11/3/2020,39
153191,49051,74,9/20/2023,36
153192,985,57,12/2/2021,45
153193,45853,44,3/24/2022,42
153194,31591,71,3/5/2023,36
153195,4741,5,6/18/2023,16
153196,34829,89,1/31/2023,6
153197,16480,37,7/10/2021,29
153198,32881,64,1/4/2023,49
153199,47528,64,11/15/2023,37
153200,8190,10,8/5/2023,40
153201,14261,89,9/6/2020,22
153202,9533,20,5/10/2021,13
153203,32353,88,3/21/2022,47
153204,3258,80,3/17/2021,46
153205,17817,91,1/20/2020,37
153206,44937,86,11/28/2020,42
153207,21793,6,5/29/2022,4
153208,16221,85,2/4/2022,33
153209,36274,14,3/24/2021,15
153210,27622,64,9/4/2022,35
153211,17404,36,3/14/2020,21
153212,33844,32,11/20/2020,13
153213,47691,32,7/25/2023,19
153214,36905,37,4/26/2020,22
153215,1257,45,7/2/2022,13
153216,45019,8,4/2/2022,23
153217,40494,22,3/11/2020,21
153218,37346,16,1/31/2021,5
153219,26704,74,8/13/2020,1
153220,46171,90,3/8/2021,45
153221,24502,74,7/31/2023,29
153222,22554,46,8/5/2022,10
153223,17303,74,8/22/2020,6
153224,26335,13,12/7/2021,44
153225,37261,3,5/18/2023,16
153226,38585,70,7/2/2020,40
153227,38957,8,1/1/2023,23
153228,18552,77,1/31/2020,12
153229,10481,74,2/16/2023,37
153230,46044,74,8/24/2022,50
153231,34486,20,10/29/2023,50
153232,17853,65,4/21/2021,5
153233,6620,93,10/27/2021,47
153234,42141,49,2/15/2021,25
153235,3017,41,12/16/2021,47
153236,25953,12,3/31/2023,12
153237,22149,17,10/28/2021,48
153238,19980,57,3/27/2020,3
153239,22847,41,6/2/2020,21
153240,32652,66,1/26/2020,7
153241,48383,11,9/12/2021,38
153242,12883,8,5/16/2020,33
153243,48811,57,1/13/2022,9
153244,47520,10,3/9/2021,18
153245,22220,26,7/29/2023,19
153246,16633,28,9/3/2023,46
153247,3681,61,2/15/2021,31
153248,31068,59,5/5/2020,6
153249,2897,94,9/22/2022,44
153250,45179,72,11/8/2021,25
153251,45054,73,7/20/2021,16
153252,34186,1,11/10/2020,27
153253,2587,81,5/25/2021,29
153254,6004,35,9/25/2022,14
153255,37369,4,10/5/2021,48
153256,45955,49,10/3/2021,28
153257,10295,73,6/8/2023,39
153258,32642,73,3/4/2021,40
153259,13613,49,10/27/2022,43
153260,969,49,3/5/2020,2
153261,31231,16,4/4/2021,45
153262,28326,64,3/24/2020,32
153263,8856,49,5/24/2020,11
153264,12039,78,1/19/2021,40
153265,3166,8,6/24/2021,27
153266,44837,81,3/30/2023,18
153267,5278,39,6/30/2023,27
153268,2183,67,5/8/2022,37
153269,46601,77,5/22/2022,7
153270,28814,88,9/30/2021,15
153271,21462,44,8/8/2023,1
153272,27705,4,6/21/2020,26
153273,12656,66,6/22/2020,39
153274,30927,13,11/15/2021,48
153275,1330,75,2/24/2020,14
153276,29011,3,9/28/2022,27
153277,43909,71,5/23/2020,50
153278,26715,85,5/19/2020,29
153279,1270,36,6/12/2022,18
153280,26988,4,10/13/2020,18
153281,39085,72,3/30/2022,4
153282,6508,68,11/25/2021,39
153283,30798,66,1/17/2022,24
153284,25276,94,4/16/2020,37
153285,18089,95,6/11/2020,20
153286,22222,92,4/13/2020,33
153287,21368,81,5/20/2023,1
153288,33250,39,4/19/2020,34
153289,36543,74,2/17/2022,41
153290,9003,51,5/16/2022,24
153291,4405,18,1/8/2020,19
153292,39142,75,1/22/2020,48
153293,40495,83,4/5/2022,50
153294,2254,33,10/16/2022,1
153295,38879,50,9/8/2020,3
153296,4796,75,7/23/2022,49
153297,26714,2,2/14/2020,42
153298,33459,93,4/12/2021,31
153299,43964,36,6/30/2023,34
153300,5845,42,8/26/2022,26
153301,23697,45,10/2/2023,31
153302,5774,90,12/11/2023,29
153303,49879,95,4/12/2021,14
153304,43348,59,10/11/2020,31
153305,46618,47,7/23/2023,20
153306,32138,67,1/7/2021,50
153307,2272,66,5/19/2023,6
153308,23148,36,6/13/2021,15
153309,1268,95,4/11/2021,37
153310,44103,8,5/24/2020,8
153311,20879,81,8/23/2023,23
153312,5726,17,3/1/2020,22
153313,36686,79,4/8/2021,49
153314,36012,1,1/23/2023,38
153315,29828,81,11/21/2021,31
153316,44872,34,1/31/2021,35
153317,15207,1,8/3/2021,39
153318,36298,71,8/22/2020,40
153319,18818,47,1/16/2021,26
153320,6645,55,8/5/2022,16
153321,18007,65,2/15/2023,20
153322,15534,87,4/9/2023,19
153323,45594,58,6/20/2022,4
153324,5191,44,2/16/2023,23
153325,29412,17,1/29/2022,17
153326,32762,30,5/23/2023,2
153327,16777,68,3/21/2020,47
153328,12469,87,3/11/2020,9
153329,28236,36,11/27/2021,5
153330,39161,26,4/8/2023,9
153331,28482,7,12/6/2021,30
153332,792,19,10/31/2020,21
153333,7954,67,10/11/2023,18
153334,15390,54,7/7/2021,27
153335,4970,20,6/12/2021,15
153336,18283,78,5/24/2020,44
153337,46964,47,10/17/2023,32
153338,46107,86,10/14/2022,47
153339,38174,14,8/11/2023,50
153340,30731,90,7/9/2023,27
153341,42280,2,5/7/2022,35
153342,38028,26,11/8/2020,15
153343,32583,4,5/24/2020,32
153344,17945,96,7/28/2021,3
153345,15872,29,2/14/2021,50
153346,22583,82,10/8/2020,38
153347,24941,41,9/18/2021,38
153348,22174,20,3/22/2021,46
153349,35405,91,12/15/2020,32
153350,37849,48,3/8/2023,27
153351,13276,7,12/14/2022,42
153352,35604,44,6/18/2022,47
153353,28402,60,11/25/2020,35
153354,3784,37,8/19/2021,33
153355,38928,91,12/13/2022,22
153356,8197,22,4/8/2020,16
153357,21184,46,9/26/2021,42
153358,44393,52,2/17/2023,49
153359,32694,19,7/2/2021,28
153360,14461,87,2/4/2023,28
153361,37542,56,4/17/2023,24
153362,35488,43,12/27/2021,4
153363,23662,53,9/12/2020,10
153364,48925,7,1/1/2022,34
153365,31602,59,10/1/2021,13
153366,17638,55,5/23/2020,19
153367,27554,24,2/24/2021,18
153368,23903,65,3/24/2021,42
153369,42300,67,10/31/2020,47
153370,16407,1,7/8/2023,49
153371,31071,47,2/9/2020,1
153372,20053,77,2/25/2022,5
153373,47026,59,12/9/2023,23
153374,27019,94,6/21/2022,48
153375,13188,28,9/4/2023,17
153376,48867,19,6/3/2022,28
153377,41484,9,8/9/2021,27
153378,7812,95,4/28/2023,38
153379,48132,99,9/15/2022,33
153380,9531,67,1/6/2020,50
153381,44533,76,9/24/2023,3
153382,6052,39,5/2/2023,43
153383,42118,62,6/15/2020,16
153384,6332,20,2/18/2021,7
153385,28173,73,11/14/2022,32
153386,26634,89,8/16/2022,38
153387,21076,58,3/1/2021,28
153388,47939,35,12/7/2020,50
153389,11077,6,8/7/2021,39
153390,45274,41,3/26/2022,29
153391,3069,14,6/19/2022,14
153392,47168,85,3/11/2020,37
153393,44197,2,7/1/2023,34
153394,21099,5,9/9/2021,6
153395,11316,69,9/3/2021,35
153396,2519,21,7/13/2021,19
153397,35327,26,4/20/2023,36
153398,16682,34,11/12/2020,26
153399,17394,18,4/18/2023,28
153400,26055,71,11/18/2023,1
153401,37878,50,11/16/2021,10
153402,670,4,6/8/2022,8
153403,33478,53,12/21/2020,9
153404,29248,91,10/10/2020,35
153405,40722,19,5/30/2023,20
153406,47439,98,7/28/2020,48
153407,39086,74,9/6/2023,27
153408,47763,66,6/6/2021,32
153409,45460,20,9/8/2022,25
153410,18206,13,5/10/2021,1
153411,4598,52,12/15/2022,8
153412,21056,9,6/11/2021,48
153413,2877,32,10/15/2022,12
153414,14658,57,9/10/2022,11
153415,5230,45,9/4/2021,25
153416,46577,62,11/12/2020,10
153417,42939,77,6/30/2021,7
153418,30226,17,2/1/2021,34
153419,46919,87,8/23/2023,33
153420,34135,87,6/12/2021,16
153421,39284,100,10/10/2023,48
153422,43938,42,3/7/2023,28
153423,10940,30,4/24/2023,40
153424,39667,58,12/14/2023,20
153425,2821,45,5/31/2021,18
153426,33877,21,10/16/2023,33
153427,15795,65,12/21/2023,23
153428,44004,76,12/30/2022,21
153429,31987,4,9/19/2021,6
153430,15736,43,4/15/2023,9
153431,864,50,1/12/2022,42
153432,44113,32,9/17/2021,50
153433,6031,43,1/9/2021,27
153434,40228,11,6/12/2020,2
153435,10004,8,12/11/2021,10
153436,32530,12,5/25/2023,10
153437,45626,99,2/23/2022,8
153438,41761,59,9/2/2020,41
153439,24398,67,12/16/2022,21
153440,43831,35,10/18/2021,17
153441,32660,53,8/3/2020,16
153442,37728,78,3/6/2022,8
153443,67,28,4/4/2023,27
153444,47452,71,9/16/2022,37
153445,25700,68,12/23/2021,45
153446,8057,28,5/18/2020,10
153447,45479,69,11/17/2020,14
153448,32374,56,8/29/2020,15
153449,40473,66,2/6/2021,4
153450,14015,84,8/3/2020,11
153451,25972,10,1/4/2022,49
153452,19761,27,5/1/2022,16
153453,1897,81,9/30/2022,10
153454,44727,67,1/27/2021,18
153455,36349,46,8/29/2021,30
153456,16803,48,8/7/2023,30
153457,26471,75,4/24/2021,5
153458,9279,100,7/12/2021,3
153459,16287,77,9/17/2023,25
153460,36754,8,2/24/2021,32
153461,4423,51,6/7/2020,23
153462,15312,9,5/1/2021,2
153463,624,63,9/3/2023,7
153464,37284,39,11/16/2022,21
153465,10715,26,9/5/2023,27
153466,9045,53,12/22/2021,35
153467,12812,86,6/8/2022,32
153468,3026,20,6/6/2021,28
153469,43999,55,11/22/2020,30
153470,20083,81,11/3/2022,47
153471,16575,4,10/31/2023,45
153472,23570,2,7/19/2023,30
153473,23132,67,10/7/2021,31
153474,21575,79,6/30/2022,45
153475,41242,68,9/14/2022,50
153476,36005,64,5/21/2022,25
153477,11502,13,1/1/2023,27
153478,18877,36,6/17/2023,14
153479,6763,97,4/30/2020,43
153480,21803,47,11/12/2022,17
153481,6056,12,4/18/2020,6
153482,1398,97,1/11/2020,42
153483,11728,87,6/13/2021,29
153484,640,25,9/8/2023,49
153485,8902,30,6/10/2023,9
153486,37724,2,7/31/2020,22
153487,19338,76,12/30/2023,35
153488,23413,72,8/9/2021,25
153489,6545,37,6/25/2020,15
153490,9956,18,4/14/2021,11
153491,40509,78,1/5/2023,27
153492,33086,57,1/10/2021,2
153493,1016,87,11/18/2023,36
153494,30161,26,2/19/2022,17
153495,7683,30,12/23/2021,31
153496,38360,9,5/18/2022,1
153497,46852,31,1/17/2020,26
153498,14692,52,3/30/2023,15
153499,24463,39,12/11/2020,24
153500,11356,82,5/1/2022,32
153501,19955,92,10/22/2020,25
153502,30828,47,9/6/2021,9
153503,36890,79,9/26/2023,31
153504,89,98,10/18/2020,44
153505,29405,31,1/20/2022,2
153506,12367,46,4/13/2023,12
153507,4338,56,5/28/2020,23
153508,26193,49,5/1/2022,25
153509,7503,81,12/6/2020,33
153510,7452,83,6/7/2023,14
153511,36350,9,11/4/2021,33
153512,22986,65,10/28/2023,30
153513,48677,90,5/20/2020,41
153514,11377,62,3/21/2023,50
153515,20187,75,6/12/2023,33
153516,6389,32,2/9/2020,38
153517,7084,73,9/30/2021,7
153518,22619,57,11/25/2023,35
153519,45019,70,7/6/2020,17
153520,6909,53,10/28/2023,19
153521,22195,18,3/16/2020,27
153522,31811,23,6/18/2021,6
153523,39776,70,9/3/2021,28
153524,6996,76,4/6/2023,7
153525,40753,45,7/29/2021,1
153526,30423,75,7/8/2023,23
153527,30208,71,12/24/2020,32
153528,12851,42,12/2/2023,3
153529,25244,97,4/27/2021,46
153530,14663,21,2/8/2022,49
153531,28381,88,3/28/2020,45
153532,34960,21,4/3/2022,43
153533,45116,65,3/29/2022,8
153534,31942,39,10/28/2022,38
153535,7243,11,8/29/2021,36
153536,3038,22,11/17/2022,7
153537,32501,19,9/11/2020,38
153538,44342,72,2/16/2020,30
153539,22875,2,4/22/2021,15
153540,42383,21,8/2/2022,37
153541,1756,63,12/6/2022,26
153542,3668,57,6/20/2022,43
153543,18005,43,5/20/2021,9
153544,48346,83,6/30/2020,1
153545,3313,11,3/22/2021,46
153546,1531,13,9/18/2021,3
153547,42735,30,7/6/2020,10
153548,42493,26,12/16/2023,48
153549,40438,81,7/12/2021,50
153550,47139,15,2/17/2021,26
153551,41644,78,10/15/2023,4
153552,18282,11,6/16/2020,32
153553,5055,58,3/20/2021,43
153554,35069,20,9/14/2021,23
153555,38560,55,10/17/2022,40
153556,40562,56,12/28/2023,32
153557,40066,84,12/21/2020,25
153558,15824,24,9/6/2023,32
153559,26125,69,6/20/2022,15
153560,40906,65,1/20/2023,6
153561,37013,51,6/3/2020,34
153562,37800,20,5/12/2023,19
153563,40133,74,12/24/2021,11
153564,49352,29,1/2/2020,33
153565,15634,30,12/1/2023,8
153566,44464,18,12/27/2020,3
153567,42941,17,8/31/2022,50
153568,48106,91,11/30/2021,19
153569,15783,70,5/1/2020,49
153570,14414,37,8/30/2021,21
153571,4865,21,3/21/2023,43
153572,34137,14,9/1/2023,40
153573,16127,94,6/12/2022,13
153574,13098,67,12/26/2020,13
153575,40388,10,7/26/2023,7
153576,38570,70,6/23/2022,3
153577,42079,4,7/17/2023,35
153578,37097,8,9/9/2023,48
153579,41966,22,9/16/2021,26
153580,18346,49,8/21/2020,23
153581,21488,41,12/22/2022,6
153582,34380,52,3/31/2023,8
153583,6518,27,10/14/2023,13
153584,12060,92,7/25/2021,3
153585,19721,30,3/27/2023,17
153586,35269,57,3/12/2022,14
153587,318,48,5/13/2022,19
153588,13689,15,5/20/2021,24
153589,30088,18,7/31/2020,5
153590,48916,39,1/7/2021,18
153591,12624,10,4/29/2022,20
153592,9248,45,8/22/2021,12
153593,31963,17,6/17/2022,27
153594,2264,77,1/19/2021,13
153595,15201,12,2/9/2023,16
153596,9241,95,11/18/2020,50
153597,7964,98,10/29/2021,44
153598,47979,87,3/13/2020,45
153599,194,37,9/26/2023,6
153600,43418,19,3/10/2020,36
153601,24581,22,9/5/2020,39
153602,28982,1,12/1/2022,32
153603,15545,85,3/20/2021,38
153604,13024,65,6/29/2022,48
153605,16540,43,10/17/2023,34
153606,27418,65,12/22/2020,36
153607,29864,46,4/15/2020,29
153608,32377,100,3/12/2021,9
153609,44536,74,7/17/2022,5
153610,10966,22,10/14/2023,10
153611,39263,59,8/13/2020,38
153612,18597,2,6/15/2021,48
153613,44274,29,5/11/2020,21
153614,33996,25,12/10/2021,5
153615,15489,37,2/23/2021,27
153616,11411,38,10/13/2022,28
153617,1313,84,4/25/2022,48
153618,25259,14,7/31/2021,6
153619,10344,27,6/25/2022,43
153620,19236,90,2/14/2023,30
153621,36058,38,11/7/2022,33
153622,4140,65,2/18/2020,47
153623,38350,82,3/18/2021,7
153624,8675,86,1/29/2020,24
153625,23075,10,12/7/2023,17
153626,18887,38,8/19/2021,14
153627,48111,26,3/5/2023,37
153628,43007,72,12/21/2023,48
153629,12358,79,7/23/2020,36
153630,25872,35,4/20/2020,34
153631,22390,40,6/22/2022,23
153632,24456,83,10/19/2023,2
153633,38816,77,7/15/2022,45
153634,30122,67,12/1/2021,9
153635,43996,33,2/8/2023,27
153636,40342,15,9/12/2021,31
153637,25595,41,7/1/2020,39
153638,40977,61,3/23/2023,22
153639,43091,12,6/24/2022,49
153640,25570,81,4/23/2021,25
153641,35064,41,7/21/2021,17
153642,17075,64,11/21/2020,24
153643,13952,21,2/15/2023,30
153644,32146,16,7/12/2021,41
153645,16775,97,1/27/2021,48
153646,26620,85,8/10/2022,43
153647,29953,9,11/5/2020,27
153648,33222,92,3/10/2023,6
153649,17129,44,12/22/2020,41
153650,33778,32,10/17/2020,7
153651,36855,75,7/7/2021,33
153652,19297,81,8/2/2020,5
153653,13035,7,10/23/2021,6
153654,23775,92,5/5/2021,25
153655,39107,97,1/23/2020,46
153656,37785,90,12/23/2023,49
153657,19409,12,9/28/2021,32
153658,5432,79,9/3/2022,12
153659,339,73,11/25/2023,5
153660,31354,34,6/23/2023,40
153661,17611,1,3/28/2020,31
153662,39592,100,9/22/2020,16
153663,17229,19,7/28/2023,7
153664,23784,93,11/25/2020,12
153665,40204,51,8/15/2022,23
153666,32771,65,11/5/2022,8
153667,37500,91,6/14/2022,6
153668,39900,85,6/13/2022,27
153669,23987,89,12/16/2022,8
153670,48977,18,2/22/2023,41
153671,39356,82,1/24/2022,11
153672,6312,12,4/17/2021,48
153673,13175,2,6/19/2022,28
153674,5735,53,5/19/2021,32
153675,46710,72,5/23/2022,31
153676,37267,47,6/13/2023,29
153677,36577,73,8/5/2022,7
153678,39318,86,7/3/2023,8
153679,26812,93,9/26/2023,20
153680,46181,69,2/12/2023,32
153681,35669,60,5/20/2023,45
153682,623,74,5/18/2022,32
153683,46952,13,9/24/2020,38
153684,20416,61,6/11/2020,43
153685,7291,80,8/26/2021,26
153686,1323,82,11/15/2022,50
153687,46464,81,11/26/2023,5
153688,32703,2,3/17/2021,10
153689,39772,31,12/1/2023,38
153690,45019,12,7/15/2023,19
153691,8715,16,2/10/2021,45
153692,24219,98,4/1/2020,38
153693,4086,32,4/25/2023,11
153694,15390,59,3/17/2023,44
153695,24243,91,6/5/2020,17
153696,33412,94,12/7/2020,4
153697,16250,25,10/9/2021,34
153698,44919,18,8/24/2020,6
153699,22350,51,7/3/2020,32
153700,48797,56,6/29/2022,26
153701,21646,57,10/4/2022,17
153702,44297,65,12/25/2022,1
153703,6501,14,12/4/2023,43
153704,9447,12,11/14/2023,31
153705,7963,97,6/1/2020,4
153706,49388,51,7/19/2020,40
153707,3585,7,8/1/2023,37
153708,15940,68,3/3/2023,36
153709,41708,17,8/18/2023,2
153710,15227,58,6/14/2021,37
153711,28923,90,9/17/2020,38
153712,42964,85,4/10/2020,16
153713,11188,42,5/13/2023,49
153714,15979,41,8/14/2022,41
153715,29554,29,5/23/2023,33
153716,4402,62,10/5/2023,6
153717,21464,6,12/4/2023,30
153718,39652,87,2/9/2021,16
153719,8689,59,6/3/2020,6
153720,36191,58,9/6/2021,41
153721,25739,100,4/26/2023,45
153722,4612,29,5/23/2022,45
153723,940,35,10/31/2020,23
153724,5491,64,8/15/2020,26
153725,5996,66,8/10/2021,6
153726,8536,62,2/2/2021,35
153727,22122,7,8/3/2022,38
153728,39358,94,7/27/2021,3
153729,27872,89,12/1/2020,44
153730,40518,17,4/9/2021,23
153731,48921,12,8/28/2023,16
153732,41170,64,7/3/2021,9
153733,6790,89,7/6/2021,34
153734,43362,91,10/1/2020,35
153735,29023,62,1/12/2022,44
153736,47080,13,6/25/2021,47
153737,23532,68,4/11/2020,30
153738,26150,9,1/26/2021,9
153739,12463,96,10/14/2021,2
153740,15212,85,9/20/2020,38
153741,29351,92,1/12/2022,28
153742,32997,4,2/14/2022,16
153743,36803,58,2/29/2020,10
153744,26620,99,5/28/2020,47
153745,31589,63,10/18/2022,21
153746,8197,97,3/18/2021,7
153747,19784,98,6/8/2021,7
153748,46734,43,5/30/2020,7
153749,36706,57,2/6/2023,10
153750,26146,6,5/2/2020,15
153751,28710,16,5/21/2022,24
153752,26715,71,9/9/2022,19
153753,42358,53,12/8/2023,32
153754,38239,25,11/27/2020,24
153755,40621,95,9/29/2020,39
153756,2899,44,7/19/2020,5
153757,45547,100,7/17/2021,21
153758,22909,70,2/12/2022,30
153759,6810,60,8/22/2023,7
153760,11501,30,1/29/2022,11
153761,2028,88,7/13/2021,12
153762,15661,69,1/14/2022,9
153763,45972,22,10/3/2020,16
153764,29093,59,8/11/2021,49
153765,27738,2,7/14/2020,28
153766,47955,95,9/12/2021,24
153767,2668,64,9/3/2020,21
153768,27481,27,9/4/2023,48
153769,90,85,3/7/2021,11
153770,23609,66,7/24/2022,32
153771,27468,72,3/22/2023,33
153772,28725,35,3/29/2021,12
153773,44053,51,6/7/2020,16
153774,41350,63,7/22/2020,12
153775,44593,10,12/14/2021,30
153776,46969,1,9/3/2021,42
153777,33026,19,12/25/2023,44
153778,42684,69,12/21/2023,44
153779,23698,72,10/31/2021,9
153780,8781,26,7/12/2021,6
153781,48050,36,2/24/2020,19
153782,4833,10,6/10/2021,12
153783,44984,96,4/12/2023,24
153784,17909,38,11/28/2020,39
153785,18319,97,6/25/2020,2
153786,35936,25,7/30/2021,47
153787,43859,99,3/22/2021,27
153788,11170,53,7/29/2023,4
153789,20422,89,9/1/2021,44
153790,43386,21,3/18/2023,46
153791,11491,97,7/31/2022,7
153792,10452,53,7/6/2023,26
153793,261,69,12/9/2021,24
153794,10708,43,5/28/2023,13
153795,5290,30,1/2/2020,12
153796,30984,19,2/2/2023,20
153797,46665,32,6/10/2023,34
153798,19129,25,11/16/2023,32
153799,1604,32,3/2/2022,26
153800,18010,60,7/14/2020,40
153801,34106,21,3/30/2023,25
153802,26936,52,12/26/2022,28
153803,45613,7,2/17/2023,46
153804,4543,79,12/4/2020,5
153805,24565,85,1/23/2022,38
153806,31326,20,3/7/2021,10
153807,15344,16,4/8/2020,33
153808,44012,43,7/4/2021,6
153809,18432,54,2/9/2023,44
153810,27839,34,8/9/2021,8
153811,6745,91,2/17/2023,4
153812,33443,4,5/16/2022,8
153813,31932,26,7/28/2021,48
153814,29129,38,1/21/2020,23
153815,37405,58,8/1/2023,41
153816,19261,33,7/1/2023,19
153817,25580,41,11/14/2022,39
153818,31652,15,4/24/2020,10
153819,14580,76,9/27/2021,46
153820,39950,35,1/8/2021,7
153821,44659,89,12/5/2023,20
153822,22938,60,8/19/2020,10
153823,22905,68,5/17/2021,48
153824,21464,81,1/3/2020,28
153825,8731,55,1/3/2020,42
153826,1918,34,8/15/2021,19
153827,1566,86,6/14/2021,4
153828,39145,45,11/17/2020,24
153829,33178,91,6/24/2020,48
153830,26293,11,8/5/2021,16
153831,17184,82,10/5/2022,44
153832,12866,26,8/21/2021,2
153833,18634,75,9/14/2020,43
153834,13734,72,2/28/2021,7
153835,6974,67,10/1/2021,25
153836,426,54,6/2/2023,4
153837,31205,31,7/13/2023,28
153838,26328,7,1/29/2021,11
153839,42207,11,10/11/2023,43
153840,40600,65,9/13/2021,30
153841,46905,55,10/9/2020,3
153842,47015,2,10/29/2021,33
153843,28647,8,8/29/2020,48
153844,40170,32,10/21/2023,35
153845,19818,16,8/22/2023,4
153846,11503,100,3/12/2022,16
153847,46455,19,7/12/2021,49
153848,35890,97,5/10/2020,27
153849,992,25,7/8/2023,2
153850,8220,54,5/30/2023,48
153851,21477,72,6/28/2022,18
153852,29927,48,5/1/2022,8
153853,32374,17,10/14/2022,47
153854,47607,47,12/12/2020,21
153855,43677,19,2/18/2021,7
153856,7852,6,5/4/2020,21
153857,37961,74,8/24/2023,21
153858,42835,70,1/8/2020,20
153859,12660,37,5/27/2020,10
153860,20765,6,4/16/2021,36
153861,20125,28,4/9/2022,50
153862,31601,71,1/29/2021,18
153863,11080,77,4/19/2023,41
153864,24210,97,7/26/2021,38
153865,6370,46,9/25/2021,18
153866,20220,80,1/26/2020,44
153867,9783,12,10/18/2021,4
153868,19779,59,3/23/2022,12
153869,35201,14,8/25/2023,39
153870,6235,46,6/27/2020,5
153871,923,26,7/12/2022,49
153872,5887,7,1/20/2021,5
153873,38614,63,6/8/2021,6
153874,31471,71,4/21/2020,39
153875,26516,60,11/30/2020,6
153876,13810,61,8/9/2021,14
153877,26057,80,4/10/2022,46
153878,3120,45,6/15/2022,7
153879,37095,88,6/21/2022,20
153880,21772,79,7/17/2022,11
153881,14590,82,2/18/2020,25
153882,34347,97,4/14/2023,25
153883,28760,60,8/6/2022,20
153884,42645,11,7/12/2023,29
153885,44631,34,8/24/2022,3
153886,17761,6,7/4/2023,44
153887,5488,72,12/28/2022,24
153888,46870,43,4/5/2021,44
153889,30331,48,2/4/2023,7
153890,21633,97,1/8/2021,4
153891,2024,40,12/15/2020,30
153892,7616,44,3/28/2020,8
153893,8897,47,3/3/2022,38
153894,8833,4,6/2/2020,33
153895,17019,52,3/9/2020,33
153896,15653,64,6/17/2020,2
153897,47415,7,12/21/2023,32
153898,45631,87,3/3/2021,9
153899,15691,13,12/11/2020,13
153900,27442,6,6/11/2022,5
153901,22669,37,4/10/2022,41
153902,1105,37,4/25/2021,13
153903,12512,66,2/15/2020,19
153904,38252,74,2/11/2022,15
153905,26054,81,5/4/2021,44
153906,31378,12,1/11/2022,5
153907,36640,85,6/30/2023,33
153908,12974,97,10/3/2023,15
153909,17777,60,4/6/2021,10
153910,22266,98,1/13/2023,40
153911,5796,21,4/26/2022,11
153912,34501,83,2/12/2023,43
153913,6441,40,6/16/2023,33
153914,47662,67,1/18/2021,49
153915,37786,29,12/16/2023,5
153916,41687,99,12/5/2020,6
153917,35725,32,3/26/2020,26
153918,17558,31,3/29/2023,17
153919,14829,37,5/29/2020,34
153920,11661,92,9/2/2020,30
153921,16542,45,9/30/2022,25
153922,23267,96,7/3/2020,29
153923,29667,92,8/8/2022,34
153924,47004,94,1/1/2020,34
153925,11108,10,5/24/2021,22
153926,31592,27,9/7/2021,7
153927,5725,23,5/14/2023,2
153928,6477,26,8/11/2023,35
153929,44901,92,9/6/2022,12
153930,46903,4,9/11/2021,10
153931,12878,34,9/30/2023,12
153932,37236,10,4/25/2021,10
153933,41853,31,8/30/2021,19
153934,2685,14,2/28/2022,25
153935,15532,48,7/20/2021,25
153936,49686,29,8/26/2021,13
153937,35418,78,11/27/2022,26
153938,27942,17,10/23/2020,8
153939,38857,56,6/30/2020,37
153940,45295,1,7/29/2023,32
153941,33565,93,3/13/2020,26
153942,39021,92,3/4/2022,25
153943,10055,71,2/19/2020,1
153944,10934,19,5/12/2023,42
153945,28578,78,5/4/2020,13
153946,25067,60,2/24/2021,31
153947,10899,30,8/16/2023,9
153948,29139,87,12/18/2023,30
153949,24556,57,1/15/2020,15
153950,29849,11,3/26/2021,49
153951,4783,14,2/17/2020,17
153952,41682,7,8/13/2023,12
153953,1280,4,8/4/2020,41
153954,22840,82,9/20/2020,15
153955,13506,26,5/18/2022,38
153956,45889,78,9/6/2020,5
153957,7603,66,1/15/2023,29
153958,4313,26,9/22/2023,4
153959,24784,4,10/20/2023,14
153960,35769,44,10/9/2023,47
153961,22984,31,6/19/2023,23
