order_item_id,order_id,product_id,qty,price
289525,277663,6506,4,472
289526,16431,2584,3,2660
289527,85401,6935,1,4706
289528,97564,9375,3,4747
289529,7123,5733,4,110
289530,158254,1457,4,2992
289531,129380,8692,3,4511
289532,219590,3377,3,1453
289533,264061,112,2,3654
289534,91089,6388,2,2185
289535,276108,8795,2,2110
289536,49352,2117,4,3310
289537,282355,1731,1,606
289538,162291,9863,3,3023
289539,3323,9584,3,1042
289540,173168,9905,4,1353
289541,41001,2272,3,1589
289542,203350,2044,4,868
289543,294953,1250,4,4890
289544,220724,3479,1,885
289545,288687,9183,1,602
289546,259775,3959,2,4925
289547,18932,4718,1,1458
289548,172427,4120,1,1061
289549,282980,8671,4,531
289550,244465,5769,3,4141
289551,291127,4921,2,3136
289552,154183,353,4,2091
289553,198510,4195,1,3899
289554,10319,5440,1,4024
289555,93751,8103,2,1619
289556,250792,2759,4,832
289557,79806,9129,4,4851
289558,263330,8792,2,1146
289559,113644,3586,2,4051
289560,274419,6799,3,1704
289561,6050,9484,1,1891
289562,26692,3624,1,3957
289563,253753,9315,4,1385
289564,190923,1944,3,3167
289565,178417,1397,3,1760
289566,299094,305,3,2790
289567,182439,5285,1,4019
289568,40833,1080,3,1805
289569,102825,3093,2,2360
289570,267076,2300,4,3264
289571,15158,9602,3,1789
289572,49233,4566,1,4213
289573,3281,5824,4,1636
289574,27098,7707,2,2869
289575,284988,9370,4,3802
289576,100328,984,3,1539
289577,35290,7731,1,822
289578,91665,4694,1,4201
289579,293461,3459,3,2807
289580,198777,8139,1,2386
289581,229840,1532,4,2404
289582,244024,9175,4,1849
289583,130848,6952,2,4254
289584,132926,8747,1,3574
289585,35958,9153,1,4149
289586,154897,8936,4,4252
289587,54109,9842,1,1344
289588,253206,5322,3,2304
289589,263774,398,4,294
289590,227891,9352,4,882
289591,238735,8358,1,4188
289592,63640,7857,1,1367
289593,16599,7766,3,1395
289594,76690,2508,4,557
289595,283617,5341,4,152
289596,148230,3051,1,3034
289597,114861,1085,1,3579
289598,106496,1482,3,3567
289599,181088,1701,4,4184
289600,237724,2159,2,2634
289601,22232,1886,2,4118
289602,117961,2065,1,530
289603,258981,8107,2,3277
289604,255078,5389,3,4555
289605,91401,3735,3,2513
289606,188250,3466,3,1491
289607,209245,7433,4,4281
289608,142244,6085,2,1258
289609,107222,2023,4,1221
289610,170958,9030,3,4827
289611,263445,6574,3,833
289612,66728,568,3,4590
289613,12898,4358,4,1663
289614,58898,5863,4,4440
289615,166773,8089,3,2592
289616,204922,8463,1,3757
289617,72663,8033,1,2833
289618,250513,8643,1,4330
289619,98413,8295,2,4354
289620,285659,8401,3,2211
289621,78955,1954,1,1387
289622,109096,8339,1,698
289623,261602,1056,2,4354
289624,64508,974,4,1963
289625,211987,3773,3,2517
289626,176688,1127,2,3497
289627,168842,1179,2,4627
289628,91879,9178,2,4365
289629,277981,6506,4,1332
289630,180897,5835,4,1532
289631,42399,6637,4,1842
289632,80121,264,4,3646
289633,39133,8124,2,3546
289634,218836,3231,1,1614
289635,152125,3677,4,2275
289636,11192,8822,3,1507
289637,293964,5655,3,3731
289638,70094,9890,3,178
289639,194753,7736,3,2730
289640,3172,5423,4,1871
289641,175487,9780,4,3233
289642,236161,2282,1,475
289643,296087,1799,3,4228
289644,55851,9841,3,426
289645,96773,2797,3,4819
289646,1495,8729,4,2353
289647,295786,8058,2,2403
289648,91207,6028,4,1317
289649,43817,8633,2,2137
289650,22023,2444,4,187
289651,279611,6101,4,920
289652,292254,4559,2,2598
289653,244303,1086,2,2177
289654,61536,4023,2,1898
289655,33006,2183,4,3821
289656,209608,1565,2,2870
289657,158468,5155,4,841
289658,24807,4782,1,3254
289659,18128,3258,2,1588
289660,123419,4181,4,2912
289661,91185,5004,4,4042
289662,83711,6978,2,2530
289663,185293,1564,4,3240
289664,169511,7882,2,1574
289665,192626,8592,4,3242
289666,240049,3639,3,2789
289667,89036,875,4,1219
289668,138110,1574,4,3405
289669,261615,7411,3,2943
289670,190225,2827,4,237
289671,285255,2968,4,4202
289672,227006,2429,4,1586
289673,270354,9318,3,1804
289674,17957,8933,1,1533
289675,69422,5633,2,1601
289676,206666,2966,1,3636
289677,239529,2049,1,1728
289678,291496,9568,3,4499
289679,240024,6896,4,278
289680,70981,8815,1,454
289681,256854,7087,2,2784
289682,99468,6412,2,2193
289683,252502,8939,4,4824
289684,104402,748,2,718
289685,230970,2159,4,913
289686,76887,8561,2,1323
289687,33311,7020,1,1129
289688,128235,3068,3,4623
289689,106762,3895,1,1351
289690,245947,1973,4,2314
289691,104266,8237,1,1444
289692,122002,1972,2,1288
289693,102609,9376,3,2273
289694,189927,9854,3,1037
289695,20069,887,1,488
289696,44643,3297,2,3621
289697,78149,6398,3,1229
289698,238218,7012,4,3570
289699,131796,3921,1,2286
289700,174584,7090,2,3814
289701,181825,220,2,3298
289702,215840,6929,4,1574
289703,178931,9659,1,1560
289704,233747,1111,2,1748
289705,99618,976,3,731
289706,251572,204,1,4761
289707,66025,4948,3,3568
289708,46526,5063,3,1677
289709,235333,1445,2,139
289710,109355,4517,3,1283
289711,189732,1402,4,3184
289712,12820,3377,3,687
289713,6135,1718,3,4482
289714,17232,1816,3,3812
289715,279331,217,1,4613
289716,28815,5444,1,2813
289717,81004,5185,4,726
289718,43049,3788,2,4004
289719,68179,227,2,2978
289720,263686,6101,3,907
289721,12768,3307,3,240
289722,142416,5271,4,190
289723,176711,587,4,1851
289724,59339,6776,1,4602
289725,25689,1020,1,740
289726,42102,9357,1,162
289727,121732,3059,4,3518
289728,106256,5641,1,385
289729,52772,3029,4,1526
289730,277203,8156,2,1396
289731,224781,2764,3,1940
289732,186705,4441,4,4836
289733,55943,1213,3,3150
289734,49082,7500,2,2594
289735,202443,4128,1,804
289736,210546,3008,3,600
289737,214844,5970,3,2625
289738,89705,9706,1,3134
289739,184185,5774,1,1641
289740,123544,7034,3,1783
289741,18043,6559,2,361
289742,161841,3707,1,3938
289743,124496,9362,3,908
289744,243337,6595,4,4164
289745,12515,2749,2,4903
289746,89850,5872,4,1420
289747,70951,4853,2,144
289748,178244,8310,1,1388
289749,214254,4987,2,2102
289750,100007,2367,3,2866
289751,229530,7929,2,3556
289752,170464,4109,3,3673
289753,52408,7650,3,2361
289754,59640,3052,1,3393
289755,88253,2263,4,3527
289756,25355,580,1,748
289757,105690,7246,4,3453
289758,206320,2720,4,125
289759,174617,2911,1,852
289760,144636,9016,3,2416
289761,213058,8291,2,718
289762,57832,9542,3,3840
289763,194901,3431,1,2387
289764,295267,2512,3,427
289765,15264,8844,1,1592
289766,295018,3259,2,476
289767,46216,5779,2,2499
289768,194703,9789,1,1532
289769,105641,9382,3,909
289770,232362,2061,3,2674
289771,4827,3804,2,789
289772,214818,5406,1,1638
289773,299838,9092,4,167
289774,140938,6066,4,487
289775,271209,471,3,1776
289776,127006,5427,2,250
289777,298127,9961,1,4092
289778,143803,3070,4,3497
289779,231104,3292,4,193
289780,50177,871,2,3492
289781,119335,6522,4,2653
289782,24035,1652,4,380
289783,38631,507,2,4687
289784,62347,7597,1,2412
289785,259787,6062,2,1073
289786,66182,2032,1,3298
289787,292357,5351,1,2920
289788,232054,1788,3,3805
289789,31009,8515,3,4937
289790,162888,3952,3,2687
289791,159399,33,1,2150
289792,145909,4429,3,3887
289793,204284,6835,3,3997
289794,222318,6322,2,2804
289795,104409,2104,4,530
289796,57259,6768,2,3000
289797,201053,5263,1,3386
289798,163335,9940,1,1459
289799,102357,5861,1,4574
289800,284167,8292,4,4592
289801,112362,155,4,4333
289802,207237,6251,2,2779
289803,266704,8684,3,3962
289804,172139,1554,2,2152
289805,156135,242,3,980
289806,116297,8285,4,3908
289807,274195,7075,4,1817
289808,103243,234,3,4819
289809,67760,5429,3,3789
289810,275542,1835,1,2353
289811,284104,2588,4,4761
289812,213841,9991,4,2614
289813,258381,2216,4,825
289814,277570,939,1,2699
289815,113574,5959,4,2846
289816,222213,2383,4,2702
289817,49844,5306,1,2536
289818,177773,6876,2,4092
289819,41156,9711,3,228
289820,172250,3915,1,4807
289821,211945,2509,4,2865
289822,53079,8144,2,4786
289823,48409,5021,1,819
289824,144920,9179,3,602
289825,269304,6080,2,2888
289826,798,1204,2,3712
289827,176107,3437,1,3989
289828,2147,9585,3,1783
289829,195450,1887,2,2001
289830,291612,58,1,2063
289831,145523,3910,1,4836
289832,213982,1602,1,4379
289833,202945,6650,2,4712
289834,198939,845,1,786
289835,170128,6150,3,4419
289836,199265,1540,1,1131
289837,52945,3421,4,2000
289838,188490,4793,1,3194
289839,274961,7688,4,2197
289840,167435,7734,4,646
289841,113755,8685,2,3047
289842,13815,7595,1,165
289843,16662,4837,1,4019
289844,234893,4367,1,2754
289845,92606,2279,1,2147
289846,268633,5265,1,1696
289847,177096,5183,1,129
289848,265516,5276,1,474
289849,56556,7938,3,4337
289850,146122,2740,1,3885
289851,268248,5523,3,1996
289852,218138,1088,4,1075
289853,113086,9100,4,4485
289854,58714,4171,4,2144
289855,228628,4009,3,639
289856,140708,9629,2,4064
289857,30310,3823,3,4522
289858,115335,458,4,3937
289859,142365,5576,2,2021
289860,250566,4371,4,3148
289861,190195,2042,4,2014
289862,197654,3388,1,1022
289863,219671,3924,2,3772
289864,210131,8354,1,2298
289865,176112,2278,1,4917
289866,237288,9987,1,3377
289867,67993,4179,3,3923
289868,167686,3242,1,972
289869,70559,5718,3,1874
289870,263558,8925,4,3974
289871,141107,5046,4,535
289872,55535,8229,1,217
289873,295085,6870,4,537
289874,172667,782,2,4020
289875,293364,5209,2,4643
289876,200647,8049,3,4563
289877,290284,3690,2,3830
289878,123225,9389,2,2038
289879,24640,1925,2,578
289880,111598,2733,1,3374
289881,63492,3293,3,2834
289882,252260,9697,1,4805
289883,77389,5873,3,712
289884,147117,6214,4,4269
289885,147039,3974,3,936
289886,37076,1017,4,2231
289887,138581,3245,1,2069
289888,238102,318,4,1952
289889,61619,5793,3,4345
289890,178628,6482,4,1850
289891,229258,7422,2,819
289892,297042,2720,2,2316
289893,187623,1281,1,2351
289894,242143,9627,2,4380
289895,13208,8624,4,2892
289896,246196,5518,3,2291
289897,21544,1013,1,3970
289898,133510,5641,4,2460
289899,210581,453,2,145
289900,33036,6134,3,3991
289901,199417,749,4,987
289902,258173,4244,2,4782
289903,297806,3700,2,2815
289904,158703,5638,2,1809
289905,273804,134,4,2782
289906,123699,9722,2,4116
289907,27145,6939,3,802
289908,209485,343,4,3077
289909,188165,6947,3,3260
289910,285778,5429,1,4824
289911,176914,8431,3,3943
289912,31460,3833,1,2657
289913,147498,1159,2,2288
289914,289448,2464,2,4683
289915,85722,8656,4,3871
289916,6741,4128,1,3216
289917,50652,7125,1,4346
289918,27777,2255,2,3761
289919,224477,7022,4,2744
289920,139866,3519,1,648
289921,127476,6760,3,1602
289922,62781,2426,1,2127
289923,95447,4531,3,3060
289924,113661,3231,1,3345
289925,215388,2876,2,2029
289926,239396,6963,1,1747
289927,52589,7740,3,155
289928,270713,4095,1,2524
289929,76201,861,4,4757
289930,280189,7827,2,1640
289931,191583,923,1,489
289932,30128,850,4,2066
289933,9723,9102,1,3051
289934,292456,1859,2,229
289935,6865,8435,1,2297
289936,242882,9284,3,1320
289937,254189,2228,2,1209
289938,57752,9923,2,2881
289939,26686,766,3,3716
289940,5581,80,1,2473
289941,281346,733,1,106
289942,40853,4300,3,3696
289943,42628,7151,3,3241
289944,51485,4709,3,4109
289945,33105,1335,2,2319
289946,244299,4233,1,514
289947,48142,2572,1,538
289948,113728,7240,1,1076
289949,126571,6984,4,1174
289950,65061,9097,3,2454
289951,22937,2663,2,4353
289952,293958,8007,3,3374
289953,126660,3394,2,1231
289954,46128,6791,4,4597
289955,68773,5667,4,3254
289956,287582,7329,2,2630
289957,68736,3524,2,1883
289958,29868,7897,4,1132
289959,138326,1342,1,3451
289960,210894,9364,2,3446
289961,47407,5578,4,2188
289962,227244,2948,1,228
289963,151977,8978,2,4771
289964,216452,9155,4,1899
289965,123295,1558,3,1636
289966,79048,8666,4,4037
289967,46088,3992,2,4136
289968,214418,4586,4,3862
289969,84511,6280,2,1934
289970,102613,103,2,4027
289971,68301,5715,1,4995
289972,11554,5105,2,474
289973,171268,4189,3,4297
289974,164284,8188,3,1039
289975,184555,4856,3,1340
289976,76638,4458,1,1439
289977,17677,1639,4,2087
289978,284570,6078,3,4601
289979,189735,6829,2,1331
289980,278715,9964,3,1569
289981,146540,5958,4,1315
289982,177745,1985,3,2717
289983,147653,8967,2,2854
289984,268133,8684,1,4566
289985,78518,5184,4,4058
289986,157591,7854,4,4755
289987,168885,5485,1,4666
289988,229134,9740,4,3610
289989,106717,2823,4,2612
289990,46596,7070,2,4259
289991,5751,5530,2,1126
289992,118817,1699,2,1517
289993,245182,5640,4,4954
289994,174980,1468,2,666
289995,144595,1939,4,2254
289996,270638,8923,3,3557
289997,57373,697,3,2348
289998,198842,7654,1,2734
289999,296665,6757,2,745
290000,13515,6925,4,720
290001,142685,8604,2,3681
290002,19817,3642,3,2679
290003,213845,6595,3,4232
290004,163229,2275,3,1913
290005,11589,7220,1,4656
290006,229469,5077,2,4525
290007,255679,1942,2,3155
290008,100083,6148,2,934
290009,276298,7743,1,4042
290010,34645,1064,3,723
290011,233437,1659,3,3406
290012,87556,2703,3,2665
290013,193900,4942,4,2311
290014,288042,9917,3,4934
290015,229894,2775,3,3992
290016,187593,8206,2,3954
290017,84710,3294,2,1646
290018,84916,9810,3,1312
290019,149402,9388,4,1318
290020,162762,2874,4,2753
290021,54530,2511,2,4385
290022,28286,7067,1,2198
290023,111347,7955,1,4615
290024,5158,661,2,2007
290025,220512,2083,1,1288
290026,164732,6207,4,3176
290027,1336,6785,4,2552
290028,282072,1430,3,1962
290029,254739,6978,2,1763
290030,68489,5420,4,1151
290031,120797,3181,2,2875
290032,16228,1660,1,2880
290033,170901,6823,2,4762
290034,41882,2596,2,2044
290035,199815,6505,4,3700
290036,163481,415,3,3605
290037,298237,4312,3,3476
290038,286603,3109,4,4170
290039,15149,3251,3,4454
290040,142339,9765,4,1487
290041,132726,6228,1,1860
290042,82685,9179,4,1454
290043,244755,8566,4,2150
290044,230931,2289,3,2593
290045,279308,7608,4,1534
290046,248409,1159,1,3642
290047,71784,9653,3,4412
290048,24749,8401,2,4555
290049,220285,3542,3,2941
290050,218548,9083,1,1885
290051,247461,6719,2,2413
290052,56553,4117,3,1005
290053,194591,9595,2,4049
290054,204971,109,1,1355
290055,84658,9842,3,1871
290056,155890,4510,3,4895
290057,136738,1488,1,750
290058,2954,2993,2,538
290059,294047,2459,1,1641
290060,88223,5991,3,2666
290061,252195,622,2,348
290062,259095,3176,2,120
290063,136548,6985,2,4685
290064,26298,3270,3,1836
290065,81086,3549,3,4007
290066,170525,4655,1,902
290067,242617,5439,1,4211
290068,255860,7488,1,3677
290069,193986,7605,2,3796
290070,283807,9120,4,536
290071,246289,83,3,4545
290072,34016,9426,3,1995
290073,150552,5547,3,4496
290074,95576,9010,2,2190
290075,214008,8187,2,786
290076,251952,851,2,2449
290077,213271,7544,3,3483
290078,190330,650,1,2493
290079,254253,1853,1,2315
290080,183571,1748,3,2319
290081,263615,9696,1,2393
290082,17309,3736,4,1422
290083,147415,5157,2,1546
290084,25482,4696,1,812
290085,262233,8204,4,1073
290086,266270,6022,1,990
290087,37565,9450,3,195
290088,49237,528,1,2855
290089,193021,1963,1,3604
290090,114191,1575,2,3451
290091,128034,8174,1,1584
290092,189400,3494,4,2417
290093,197647,5052,2,755
290094,100465,357,2,1021
290095,224783,4957,4,181
290096,107164,9568,1,1279
290097,219528,8933,4,1671
290098,283396,9932,1,1324
290099,143549,7407,2,4529
290100,121547,4492,4,3866
290101,243837,6893,3,1255
290102,125557,40,3,778
290103,84349,2589,3,2527
290104,271754,2988,2,4953
290105,196231,5776,1,3040
290106,148128,2669,1,1157
290107,120713,3001,2,2572
290108,210303,632,2,3367
290109,192599,923,4,3121
290110,196808,5690,3,4677
290111,210482,6159,3,410
290112,158752,2231,1,4686
290113,158211,7257,4,2601
290114,252361,4974,3,2695
290115,164009,4457,3,1260
290116,81036,3035,1,3176
290117,171706,1262,3,4995
290118,156310,3337,4,4852
290119,77023,7989,3,2743
290120,249924,123,3,4188
290121,168125,6629,1,4642
290122,294650,4464,3,3624
290123,90182,846,4,3121
290124,260457,1867,1,1371
290125,217274,7698,3,3265
290126,102808,9302,2,1166
290127,191873,6953,3,2653
290128,213092,110,3,2624
290129,99068,7183,2,4597
290130,100605,8640,4,2005
290131,296285,3525,3,648
290132,208962,6194,2,1734
290133,245492,3345,2,102
290134,148529,5842,3,4130
290135,224885,3772,1,1824
290136,23760,7371,1,1827
290137,59390,9952,2,572
290138,278234,5707,4,2181
290139,167262,8528,1,4565
290140,60355,2598,1,4615
290141,129459,2816,4,1997
290142,275286,3272,3,2759
290143,44959,7087,4,478
290144,120283,7233,3,3587
290145,128226,8911,3,3353
290146,210815,8389,4,4759
290147,226774,1839,3,1306
290148,156068,8787,2,3244
290149,280299,2588,2,3664
290150,132267,6914,2,2463
290151,272282,8069,3,2495
290152,151348,5665,1,250
290153,139481,8976,1,4519
290154,272785,669,3,3686
290155,261619,6490,2,1338
290156,186109,7496,2,931
290157,187479,3854,4,1723
290158,130449,5009,1,3104
290159,274495,6832,4,3924
290160,276747,9904,3,2047
290161,64870,8441,4,4170
290162,141284,3978,3,1107
290163,282446,3128,4,122
290164,53377,6149,4,1945
290165,266079,618,1,4893
290166,27811,6031,1,2211
290167,228717,7285,1,1580
290168,195988,5603,3,687
290169,210289,8670,3,1623
290170,40598,3685,2,1648
290171,156304,9456,4,3570
290172,58139,1622,3,1335
290173,209503,5300,4,1243
290174,34770,6616,1,3996
290175,127151,6414,1,117
290176,187457,1368,3,1247
290177,45778,5815,4,2121
290178,290993,1348,4,3536
290179,136108,156,3,4487
290180,166408,9119,1,1160
290181,131895,7536,4,1155
290182,87455,4630,2,1472
290183,21575,9109,3,1223
290184,145064,8501,1,1608
290185,167174,2132,1,4031
290186,275554,9206,3,1099
290187,21833,3500,3,1057
290188,254395,8700,2,1397
290189,206949,412,2,3490
290190,159562,242,1,4494
290191,99201,1425,4,2834
290192,23816,1996,1,2939
290193,165908,3905,4,653
290194,91814,3618,1,4844
290195,135131,5283,3,467
290196,206595,3234,1,1325
290197,263627,5698,2,1049
290198,155386,3436,2,4201
290199,276253,2014,1,3608
290200,262386,8033,1,4120
290201,206896,2215,3,3777
290202,118598,6154,2,2491
290203,227764,9844,2,427
290204,285039,2721,3,921
290205,137883,7336,1,1326
290206,47916,1112,4,4797
290207,219857,2510,1,1966
290208,53770,7631,4,3711
290209,163190,1929,4,3747
290210,122836,3176,3,1673
290211,143474,6305,1,2856
290212,148586,1810,3,2266
290213,192732,1168,3,4331
290214,67561,2550,3,2104
290215,93999,3101,1,3081
290216,107658,5754,3,2058
290217,106684,7083,4,2745
290218,88860,7230,3,3156
290219,294467,2860,2,1794
290220,122879,7854,1,3092
290221,150524,5547,2,4219
290222,104126,102,2,766
290223,113502,9102,1,4047
290224,136211,6125,4,4108
290225,35592,5930,2,3212
290226,162489,1610,3,1624
290227,290838,4825,1,1025
290228,59565,8872,1,4704
290229,126032,5187,4,4053
290230,70146,7598,3,603
290231,6250,157,3,190
290232,93174,4826,4,1539
290233,275701,2091,4,3901
290234,51763,2588,2,1126
290235,48766,2584,3,847
290236,143406,159,3,2474
290237,163389,1789,4,218
290238,290831,9219,3,3266
290239,223649,1639,4,2139
290240,254559,5537,2,749
290241,194922,1587,4,267
290242,37457,7788,3,2420
290243,271427,3376,3,731
290244,230204,1115,1,550
290245,77163,9511,4,1129
290246,152998,8683,4,4594
290247,111244,3975,1,4604
290248,290854,8565,4,4971
290249,87869,7639,1,1059
290250,52163,8051,1,2431
290251,50282,6475,4,3700
290252,64551,3611,2,4727
290253,95460,4809,2,2308
290254,239215,1947,4,2709
290255,28864,5922,3,3045
290256,8237,1801,2,360
290257,204306,8751,3,4419
290258,268991,3099,3,231
290259,159100,865,3,3168
290260,269877,6841,2,1553
290261,134295,5435,1,871
290262,68823,596,3,4842
290263,131588,911,1,2066
290264,69397,8455,1,1419
290265,140250,7974,1,720
290266,82320,6371,4,3557
290267,215600,7213,1,4248
290268,136926,5063,3,4136
290269,78396,6477,4,2238
290270,219157,3480,3,2830
290271,70776,1225,1,1522
290272,25458,1511,2,345
290273,108383,4679,1,4643
290274,277908,1384,2,459
290275,194793,9231,2,3031
290276,110578,4421,1,4770
290277,68829,1638,2,807
290278,1545,1332,4,2442
290279,256209,2814,4,3927
290280,245896,6693,4,2892
290281,165682,5582,4,3445
290282,148899,5490,4,3074
290283,236078,824,2,1463
290284,239438,3428,1,3501
290285,9655,1039,4,3905
290286,276839,1972,2,3113
290287,53588,245,3,1316
290288,107989,292,3,4656
290289,214749,6651,3,1600
290290,180919,6606,1,2195
290291,215314,3441,3,641
290292,245148,2666,2,3567
290293,143543,2731,3,413
290294,55695,1582,4,4991
290295,51202,1216,3,4522
290296,248106,2066,2,3284
290297,294741,2736,4,4267
290298,27490,7732,1,4876
290299,74698,4056,1,1532
290300,84803,8908,4,4932
290301,290256,5460,3,4034
290302,52259,5190,4,168
290303,196020,3831,4,631
290304,273565,1247,2,4280
290305,132205,5939,3,2176
290306,183271,8475,2,2774
290307,10396,2201,1,1137
290308,133702,885,3,1452
290309,13940,4512,2,2935
290310,219090,4223,4,3684
290311,186973,2181,1,3416
290312,29434,2890,4,3741
290313,147017,704,1,146
290314,218805,7273,3,4511
290315,251994,2180,3,4028
290316,179360,9481,3,2272
290317,36563,3890,1,1450
290318,267726,834,3,3817
290319,167379,4702,4,3424
290320,1424,5145,4,2408
290321,147894,9402,2,1669
290322,223542,8449,2,2258
290323,140195,5232,4,727
290324,52854,8223,1,4206
290325,136486,7119,4,4221
290326,160761,9309,2,4260
290327,66594,7498,1,1568
290328,63249,7632,4,3084
290329,168963,6171,2,2794
290330,234739,7677,4,3520
290331,150180,7118,1,3208
290332,33878,1349,2,1707
290333,224822,8229,2,1719
290334,57058,1857,1,2121
290335,236957,7460,2,3556
290336,207292,6281,4,1609
290337,99874,6594,4,179
290338,240690,1980,3,1235
290339,127435,4991,2,898
290340,130280,6063,1,4458
290341,106636,7699,2,1135
290342,63661,1579,3,273
290343,296170,3557,4,983
290344,21058,6962,4,382
290345,53146,805,2,2714
290346,107345,6082,3,2085
290347,89801,3638,3,4795
290348,155637,5741,4,4059
290349,111243,3772,3,3544
290350,196309,5939,4,3209
290351,145506,1760,3,3647
290352,247105,1395,2,3361
290353,25071,2292,3,2537
290354,292989,5209,4,748
290355,202888,3261,1,306
290356,232200,2380,1,1588
290357,52840,3080,1,1244
290358,270682,3897,4,4031
290359,151239,9237,4,2532
290360,60382,5225,2,1244
290361,73660,8193,2,3412
290362,288696,9445,1,1562
290363,251506,2102,2,1978
290364,269992,5610,2,3397
290365,66791,5334,1,1342
290366,103271,6967,4,3546
290367,64860,2696,3,4972
290368,13186,7648,4,1184
290369,163779,8001,1,1428
290370,272382,8513,3,3451
290371,204039,1926,3,1934
290372,168054,5139,4,2601
290373,244197,783,2,480
290374,178245,9962,3,4568
290375,273022,1638,4,2619
290376,93335,3432,1,154
290377,172766,790,3,2836
290378,126296,1747,3,3494
290379,12885,5428,2,322
290380,55188,8878,1,3853
290381,200372,7057,3,2543
290382,282443,8641,2,3241
290383,136858,6620,2,4095
290384,45097,7514,3,4608
290385,170281,8556,4,637
290386,191725,6175,2,583
290387,205101,5611,1,4065
290388,20133,2149,1,3008
290389,128900,6992,2,1038
290390,291025,2837,2,1330
290391,192154,9930,1,3921
290392,14109,9498,1,1808
290393,267371,5422,1,2880
290394,96812,2368,3,1600
290395,190935,4266,1,2574
290396,108396,8950,1,3481
290397,233851,8058,2,2874
290398,176407,8797,1,1231
290399,60366,1251,1,4361
290400,41862,841,4,1181
290401,244956,8240,1,2039
290402,101157,3316,2,3797
290403,191240,9847,2,2447
290404,191718,5376,2,2821
290405,276580,4965,3,2998
290406,277538,2998,1,3986
290407,79768,3063,1,1342
290408,117668,1152,1,3469
290409,125340,4004,1,1573
290410,22992,6078,4,3737
290411,120742,9825,3,313
290412,240296,5566,2,4255
290413,79224,2053,2,2146
290414,287888,8779,1,1690
290415,119870,3862,1,2134
290416,54523,7556,1,3476
290417,161880,3476,3,3460
290418,52402,2264,2,661
290419,229023,9983,1,2663
290420,261489,5727,4,930
290421,27675,8546,1,4331
290422,129099,8777,2,4351
290423,7170,5716,1,4064
290424,180200,1602,2,539
290425,195715,5962,2,1835
290426,77511,816,3,883
290427,242145,7180,3,4364
290428,283061,7385,1,4025
290429,49516,2153,3,3329
290430,147835,116,2,1391
290431,217233,5287,3,1684
290432,298949,2515,3,4311
290433,297882,3492,4,3554
290434,165250,5188,2,3871
290435,196025,9368,4,3557
290436,279976,181,3,3800
290437,193176,5787,2,981
290438,139859,2524,3,1939
290439,250492,2999,1,3122
290440,273359,3802,1,2956
290441,226068,2402,1,3151
290442,198921,2584,3,2863
290443,260937,9130,1,3066
290444,237594,7632,2,4812
290445,128513,4774,2,525
290446,33984,6263,2,4812
290447,29444,1242,4,1583
290448,98274,3610,2,2786
290449,263057,1122,1,2397
290450,55218,5193,4,3074
290451,87943,8810,2,1849
290452,181035,2558,4,3786
290453,81620,3096,2,1749
290454,185846,701,1,652
290455,149710,9395,4,2164
290456,65288,7041,1,1488
290457,223943,4831,1,3750
290458,117104,3945,1,2905
290459,181442,2935,1,238
290460,108299,6714,4,1276
290461,50484,9428,1,2739
290462,189589,8478,2,2502
290463,39814,414,1,3430
290464,52072,2587,2,3813
290465,167872,2726,3,1751
290466,224758,5015,2,815
290467,152501,2634,3,392
290468,262282,4758,4,3993
290469,221470,9349,4,985
290470,175776,5843,4,2908
290471,161461,3136,3,1359
290472,227434,9842,3,1105
290473,546,2134,2,3805
290474,147476,7524,2,2266
290475,86416,1516,3,1820
290476,164830,7743,2,2722
290477,66619,8244,2,1597
290478,73883,5714,2,3577
290479,32345,8761,3,2613
290480,147612,8584,3,720
290481,143460,7534,1,989
290482,262716,6564,2,1768
290483,65248,6665,4,1200
290484,106834,502,3,4850
290485,175606,5471,4,4458
290486,106746,5790,1,2809
290487,266240,3701,4,4725
290488,39766,3336,2,3111
290489,72788,8051,3,1166
290490,131272,8169,3,2817
290491,152022,7440,3,2801
290492,39020,4651,2,4101
290493,234994,4569,3,810
290494,99813,7194,1,3324
290495,210960,8462,1,3999
290496,21440,1668,1,603
290497,10240,3437,3,4467
290498,96374,1367,3,2043
290499,133460,5808,3,4070
290500,142712,5419,4,3698
290501,154780,4634,3,1548
290502,7367,5861,3,3429
290503,269333,9249,2,2953
290504,170091,7288,3,4751
290505,95279,6573,1,1841
290506,134136,2636,3,904
290507,238131,8211,2,1350
290508,67768,1883,3,3981
290509,221824,1269,4,3383
290510,264010,7069,4,2493
290511,282522,4240,4,1246
290512,166299,5158,2,4317
290513,142939,5542,2,1950
290514,25984,3702,2,1206
290515,220013,1996,1,913
290516,144163,1822,1,2915
290517,106637,5593,3,4834
290518,46791,3462,2,1471
290519,284316,4137,4,3069
290520,218959,9228,2,1856
290521,77895,2272,2,4539
290522,268290,9343,3,2317
290523,116363,8090,4,1969
290524,191604,6749,3,1869
290525,159248,26,1,2876
290526,3555,3331,4,400
290527,16509,1033,4,830
290528,197257,1481,3,2485
290529,272071,8458,1,2352
290530,223028,8838,4,4718
290531,114978,4151,3,1238
290532,74035,6775,1,2379
290533,213932,325,3,746
290534,148619,5996,1,2628
290535,176853,5177,4,168
290536,111926,2882,3,1162
290537,158785,3931,1,501
290538,148409,8667,1,3549
290539,223970,9408,4,3870
290540,9063,9722,2,1946
290541,69057,6987,4,4952
