product_id,category_id,supplier_id,price
2951,20,56,4941
2952,11,114,2037
2953,2,32,3399
2954,5,140,4044
2955,16,89,3922
2956,15,2,1131
2957,29,38,2539
2958,20,177,468
2959,15,20,4404
2960,24,135,1899
2961,12,13,3353
2962,6,26,3253
2963,9,126,3082
2964,16,143,4547
2965,6,44,4018
2966,30,41,3989
2967,6,74,2407
2968,19,38,2558
2969,1,170,551
2970,28,98,3513
2971,25,1,2457
2972,6,130,3978
2973,28,173,644
2974,28,45,2160
2975,14,104,4135
2976,19,164,2150
2977,2,39,1578
2978,8,93,4882
2979,10,89,2031
2980,11,195,3766
2981,24,9,377
2982,10,42,2096
2983,18,82,2893
2984,1,64,168
2985,25,18,4506
2986,8,108,269
2987,28,151,4291
2988,24,191,2904
2989,23,45,3803
2990,27,51,322
2991,13,40,1908
2992,1,43,4851
2993,24,22,719
2994,22,124,1049
2995,10,119,1592
2996,21,180,1152
2997,14,160,1957
2998,21,93,3815
2999,16,143,2815
3000,17,110,4409
3001,5,12,3362
3002,6,200,4554
3003,24,76,4752
3004,26,175,4129
3005,19,175,1001
3006,8,83,3039
3007,7,186,3869
3008,2,37,2730
3009,10,180,348
3010,18,198,1444
3011,29,119,280
3012,9,29,1933
3013,27,51,2726
3014,30,104,678
3015,19,130,1527
3016,9,144,1447
3017,30,160,2793
3018,7,8,1380
3019,3,197,1748
3020,11,169,657
3021,12,14,1112
3022,2,194,4274
3023,6,3,1806
3024,19,187,3957
3025,8,87,854
3026,6,144,3347
3027,25,74,168
3028,13,178,421
3029,25,83,778
3030,2,31,1536
3031,2,156,2251
3032,25,130,4998
3033,6,171,225
3034,11,43,2849
3035,16,95,3300
3036,29,110,4148
3037,8,185,1613
3038,5,182,1611
3039,28,162,2688
3040,25,92,3571
3041,3,161,3920
3042,27,145,2399
3043,16,173,1935
3044,7,162,2085
3045,29,184,2104
3046,3,69,1002
3047,8,179,1937
3048,1,14,1305
3049,1,120,1049
3050,19,176,4698
3051,22,168,4833
3052,2,132,3402
3053,17,35,3830
3054,21,53,3554
3055,28,27,583
3056,28,100,434
3057,20,187,2479
3058,29,44,1892
3059,5,125,4993
3060,26,52,3803
3061,23,94,4588
3062,13,92,4916
3063,1,91,4394
3064,30,12,3809
3065,2,46,2244
3066,7,191,581
3067,12,135,2125
3068,4,48,335
3069,4,48,599
3070,21,25,584
3071,5,108,572
3072,27,36,904
3073,23,147,4151
3074,16,22,2718
3075,18,105,335
3076,30,199,4418
3077,2,74,589
3078,6,6,180
3079,12,121,3902
3080,27,72,2021
3081,26,93,4342
3082,29,12,1662
3083,25,188,2295
3084,5,162,4226
3085,20,145,3051
3086,4,192,4540
3087,10,102,2475
3088,18,13,3812
3089,12,129,4335
3090,27,86,1174
3091,14,11,4910
3092,29,79,2257
3093,11,152,2188
3094,4,198,2788
3095,14,95,1276
3096,2,175,486
3097,20,15,4986
3098,3,194,958
3099,4,24,2006
3100,5,78,2401
3101,4,83,3440
3102,19,92,3222
3103,6,179,2379
3104,4,51,2392
3105,16,182,3614
3106,8,26,2458
3107,25,101,904
3108,1,68,4058
3109,29,174,681
3110,9,81,325
3111,23,9,1109
3112,10,123,1892
3113,13,190,2075
3114,20,78,3736
3115,22,87,4453
3116,28,150,1619
3117,19,51,4812
3118,12,164,1811
3119,15,190,269
3120,17,119,1787
3121,9,34,1458
3122,11,106,802
3123,5,29,906
3124,10,38,2730
3125,17,182,3032
3126,23,44,2220
3127,12,30,3137
3128,12,149,999
3129,5,56,4875
3130,29,15,3157
3131,24,168,4993
3132,4,87,1608
3133,2,192,755
3134,10,17,2437
3135,3,101,3194
3136,29,146,3084
3137,12,180,4441
3138,13,116,3826
3139,15,173,2782
3140,27,72,1471
3141,22,78,1921
3142,20,90,955
3143,30,183,2030
3144,19,93,1439
3145,18,36,4757
3146,10,111,4757
3147,20,124,1055
3148,26,151,2188
3149,14,180,2106
3150,15,38,2101
3151,3,72,2464
3152,24,28,1344
3153,20,195,2407
3154,23,177,2388
3155,10,150,3608
3156,23,151,1580
3157,11,84,804
3158,4,11,1291
3159,17,93,939
3160,1,125,3442
3161,14,68,2664
3162,21,184,1074
3163,14,199,2212
3164,11,130,1901
3165,28,19,4321
3166,29,132,189
3167,10,99,3021
3168,8,180,2526
3169,6,126,2100
3170,18,18,1419
3171,30,185,1471
3172,24,81,2550
3173,30,161,1914
3174,18,136,2025
3175,19,35,627
3176,15,21,4100
3177,15,57,4215
3178,14,159,1119
3179,29,103,4275
3180,22,13,3728
3181,15,19,3176
3182,10,144,3213
3183,30,114,2101
3184,12,98,501
3185,23,135,1707
3186,28,48,1465
3187,19,20,3926
3188,1,181,3050
3189,25,140,3169
3190,24,150,4680
3191,18,194,3834
3192,1,171,3661
3193,11,53,1081
3194,29,12,4653
3195,26,39,3035
3196,21,59,4956
3197,12,150,4988
3198,3,176,3008
3199,9,180,2182
3200,1,143,1488
3201,21,71,4774
3202,27,185,1104
3203,27,155,3572
3204,7,56,253
3205,19,157,3874
3206,16,95,3169
3207,17,145,1369
3208,5,112,4316
3209,14,136,818
3210,27,44,1430
3211,18,94,1157
3212,24,163,479
3213,27,94,1693
3214,28,9,2624
3215,30,32,705
3216,28,87,2321
3217,16,67,4635
3218,7,108,4165
3219,28,6,3714
3220,13,150,1760
3221,29,55,1553
3222,12,70,1127
3223,3,160,1421
3224,13,180,2215
3225,16,177,4422
3226,5,191,4227
3227,19,72,1156
3228,11,130,4134
3229,3,191,3038
3230,7,152,2910
3231,27,88,747
3232,9,48,1612
3233,24,34,1927
3234,23,105,4555
3235,5,149,1930
3236,29,31,1215
3237,26,45,2437
3238,22,96,1461
3239,20,193,3848
3240,8,193,850
3241,11,14,508
3242,24,91,2220
3243,10,166,3367
3244,17,9,3747
3245,19,80,4620
3246,21,140,3961
3247,18,11,2370
3248,23,144,2894
3249,17,96,4901
3250,22,196,4340
3251,19,51,803
3252,29,166,341
3253,13,7,1160
3254,21,33,2862
3255,16,185,4117
3256,21,196,1821
3257,10,153,1221
3258,24,188,390
3259,30,151,1076
3260,9,146,4978
3261,19,123,670
3262,11,86,413
3263,13,200,1536
3264,30,36,1303
3265,15,74,1082
3266,12,50,4956
3267,1,142,4404
3268,19,93,1867
3269,11,154,984
3270,28,60,3274
3271,1,5,699
3272,4,87,2157
3273,7,32,1502
3274,30,198,1175
3275,7,34,3897
3276,30,32,1460
3277,8,48,4461
3278,26,5,2111
3279,7,132,3100
3280,18,162,1771
3281,17,78,3151
3282,8,182,3502
3283,2,43,3724
3284,20,149,2819
3285,6,52,1705
3286,13,35,1097
3287,17,191,3815
3288,24,41,2696
3289,12,133,625
3290,18,200,4014
3291,13,25,2691
3292,28,22,4713
3293,7,47,899
3294,12,23,3328
3295,15,86,1341
3296,11,176,4630
3297,23,52,2486
3298,9,113,4622
3299,13,129,4494
3300,21,8,4793
3301,7,185,3233
3302,29,38,923
3303,25,140,2478
3304,13,88,345
3305,4,123,605
3306,22,120,798
3307,9,83,716
3308,28,108,922
3309,28,111,4229
3310,6,157,3373
3311,18,180,1992
3312,5,119,3946
3313,12,27,4126
3314,20,180,1111
3315,5,200,3591
3316,1,36,2082
3317,18,168,4766
3318,24,190,2999
3319,16,175,3688
3320,14,187,3964
3321,3,152,2361
3322,8,118,1543
3323,6,101,4926
3324,19,60,2377
3325,26,23,3818
3326,1,76,2614
3327,2,6,2637
3328,7,104,4512
3329,6,196,977
3330,21,171,779
3331,20,66,1340
3332,19,7,1698
3333,28,4,4446
3334,20,61,1851
3335,21,172,1655
3336,23,81,4892
3337,14,73,474
3338,18,85,730
3339,28,181,3886
3340,11,97,2263
3341,18,56,1791
3342,13,115,2637
3343,1,40,2112
3344,28,127,422
3345,11,152,2709
3346,3,1,3300
3347,20,92,2403
3348,12,26,2531
3349,25,125,863
3350,24,154,1250
3351,14,154,308
3352,28,44,3660
3353,21,59,2782
3354,7,9,1876
3355,13,40,4192
3356,11,32,4169
3357,23,46,2049
3358,18,114,3948
3359,19,111,1594
3360,25,43,1235
3361,12,133,1093
3362,26,116,4305
3363,17,135,4814
3364,12,37,2702
3365,30,27,988
3366,25,44,326
3367,16,64,3293
3368,17,162,1215
3369,13,37,1531
3370,7,127,2401
3371,16,100,1686
3372,1,71,429
3373,12,183,3263
3374,6,142,2326
3375,7,92,2386
3376,25,174,112
3377,16,52,678
3378,1,157,3773
3379,3,11,3878
3380,29,53,4585
3381,10,74,3639
3382,17,158,640
3383,8,93,1590
3384,28,183,3271
3385,20,52,4539
3386,14,23,1412
3387,24,98,3715
3388,25,180,2759
3389,24,3,1345
3390,27,89,4077
3391,29,21,4326
3392,21,40,4805
3393,9,188,4797
3394,3,136,4587
3395,30,118,3923
3396,6,12,4768
3397,21,105,1677
3398,21,15,392
3399,7,127,2951
3400,10,142,3709
3401,20,66,411
3402,9,119,4018
3403,11,27,3250
3404,22,12,4255
3405,30,36,3139
3406,25,48,3689
3407,18,77,1115
3408,1,123,1568
3409,4,29,4243
3410,15,157,3197
3411,26,184,4410
3412,14,33,2588
3413,29,96,1692
3414,26,22,4665
3415,13,29,3022
3416,7,57,488
3417,26,30,343
3418,30,161,4508
3419,8,34,3932
3420,27,11,159
3421,9,82,3825
3422,22,111,2105
3423,30,95,317
3424,18,129,1952
3425,19,25,352
3426,27,19,2578
3427,5,183,1637
3428,28,197,591
3429,14,28,2775
3430,15,21,801
3431,1,44,1421
3432,19,121,4333
3433,19,93,2179
3434,7,164,4073
3435,13,62,808
3436,2,103,172
3437,28,166,2850
3438,23,163,1911
3439,5,180,1551
3440,23,153,4598
3441,13,17,1654
3442,17,165,4940
3443,26,124,691
3444,6,75,585
3445,8,10,2092
3446,25,160,438
3447,20,104,4084
3448,11,108,4599
3449,18,169,2875
3450,25,169,221
3451,24,8,2351
3452,24,70,3075
3453,16,185,2765
3454,8,9,3047
3455,1,55,184
3456,18,53,2173
3457,6,54,1649
3458,5,25,3741
3459,2,18,2464
3460,14,81,2266
3461,25,86,2396
3462,13,146,2458
3463,30,176,1379
3464,27,98,1799
3465,19,21,4505
3466,25,162,460
3467,28,141,4679
3468,9,59,2864
3469,10,180,4752
3470,12,110,2642
3471,7,107,3136
3472,25,42,2644
3473,3,30,1627
3474,21,66,4950
3475,9,136,649
3476,10,181,3191
3477,13,195,478
3478,30,89,3502
3479,3,140,421
3480,18,63,2700
3481,6,110,2863
3482,27,199,4144
3483,25,48,2013
3484,24,101,1851
3485,7,46,1336
3486,27,171,3671
3487,11,138,2851
3488,20,40,3733
3489,23,114,3434
3490,27,120,677
3491,15,140,409
3492,13,69,780
3493,15,147,3565
3494,28,121,3222
3495,17,198,4914
3496,25,126,4190
3497,3,58,400
3498,8,19,3507
3499,3,58,1280
3500,7,29,1890
3501,8,19,1416
3502,16,80,1137
3503,23,90,4380
3504,16,186,2455
3505,8,25,4679
3506,20,72,4010
3507,3,48,4301
3508,20,76,3663
3509,18,158,3197
3510,4,178,4378
3511,9,166,2079
3512,6,117,280
3513,2,33,2746
3514,4,126,3422
3515,7,180,125
3516,14,94,2601
3517,4,48,3172
3518,5,181,2594
3519,30,105,1908
3520,13,132,4425
3521,1,171,2602
3522,26,37,2147
3523,27,52,2860
3524,8,179,3565
3525,4,103,1498
3526,28,9,4684
3527,18,97,3308
3528,20,109,4162
3529,12,123,2183
3530,9,123,3416
3531,13,74,3550
3532,23,192,3261
3533,29,28,3226
3534,16,134,4210
3535,30,189,1000
3536,24,44,3229
3537,18,70,4374
3538,23,103,800
3539,27,148,3664
3540,28,81,868
3541,28,64,2305
3542,27,145,2615
3543,24,117,1041
3544,5,29,552
3545,15,38,2786
3546,17,113,4316
3547,7,192,184
3548,7,12,4417
3549,23,51,803
3550,29,193,708
3551,3,38,2363
3552,19,76,554
3553,12,76,3139
3554,12,99,1367
3555,30,166,289
3556,2,157,104
3557,21,141,293
3558,25,16,3440
3559,20,53,1074
3560,27,163,241
3561,1,97,4352
3562,26,122,2139
3563,8,1,1128
3564,26,8,1073
3565,15,91,3408
3566,21,59,2311
3567,28,101,2030
3568,7,78,2217
3569,11,120,3027
3570,4,55,3408
3571,25,112,393
3572,6,144,664
3573,26,54,2186
3574,10,194,749
3575,29,141,2030
3576,29,184,685
3577,22,153,3078
3578,6,42,3903
3579,16,21,4973
3580,16,111,649
3581,26,200,1135
3582,26,52,343
3583,22,14,2999
3584,25,46,1327
3585,11,74,1187
3586,25,128,1308
3587,10,143,564
3588,26,135,1664
3589,9,130,3971
3590,16,149,3800
3591,22,50,1133
3592,28,144,3190
3593,30,3,3816
3594,16,155,1762
3595,7,42,2811
3596,9,119,108
3597,17,133,4827
3598,6,143,3912
3599,4,141,2631
3600,21,103,1196
3601,3,97,4063
3602,25,86,1299
3603,25,30,4973
3604,15,169,426
3605,16,116,3592
3606,25,102,2380
3607,28,103,3559
3608,5,78,1838
3609,5,3,4645
3610,4,12,3784
3611,20,113,293
3612,5,193,3394
3613,24,153,779
3614,24,174,744
3615,1,170,4822
3616,30,68,4112
3617,28,104,1394
3618,25,131,4898
3619,27,31,156
3620,21,126,4908
3621,17,159,2470
3622,18,196,3630
3623,13,80,4703
3624,11,135,2770
3625,21,101,3694
3626,18,173,1022
3627,21,90,498
3628,18,161,378
3629,2,182,3112
3630,17,76,313
3631,19,76,4995
3632,10,177,1274
3633,15,51,2783
3634,23,54,542
3635,18,31,2088
3636,2,126,729
3637,26,199,4420
3638,19,174,2512
3639,25,145,1754
3640,29,103,3908
3641,3,42,3698
3642,1,76,913
3643,5,148,2587
3644,14,128,791
3645,10,193,779
3646,15,12,100
3647,27,186,3990
3648,1,33,267
3649,1,157,3410
3650,5,20,1047
3651,25,12,3623
3652,13,32,3381
3653,25,144,4292
3654,5,133,1067
3655,18,155,974
3656,16,9,4007
3657,3,25,4326
3658,5,100,298
3659,30,70,4987
3660,29,68,2211
3661,13,30,3032
3662,27,103,4660
3663,23,188,3095
3664,19,104,2229
3665,15,38,2737
3666,2,190,4697
3667,27,11,111
3668,3,151,383
3669,28,33,3361
3670,5,151,1748
3671,3,126,4167
3672,17,25,1139
3673,11,136,1429
3674,30,58,425
3675,10,96,666
3676,1,2,1977
3677,12,137,1448
3678,2,35,3206
3679,5,23,2355
3680,10,58,1956
3681,29,180,4273
3682,13,108,4353
3683,11,145,3707
3684,14,191,670
3685,23,1,1057
3686,27,189,2214
3687,1,177,2796
3688,14,107,4838
3689,20,153,2821
3690,21,13,3775
3691,21,88,211
3692,7,64,1581
3693,11,104,2039
3694,28,135,1320
3695,6,129,541
3696,19,72,1339
3697,21,45,2699
3698,13,131,3219
3699,6,74,1239
3700,30,82,1943
3701,20,19,610
3702,4,56,258
3703,6,6,4386
3704,28,156,3145
3705,29,160,2139
3706,15,55,1576
3707,10,59,4576
3708,6,138,937
3709,20,94,3834
3710,5,200,1207
3711,5,17,2498
3712,9,136,2698
3713,23,53,1491
3714,20,148,3435
3715,17,40,4379
3716,13,162,1353
3717,21,5,3190
3718,10,181,4913
3719,12,100,3616
3720,8,57,3804
3721,18,98,4278
3722,23,108,3992
3723,10,62,782
3724,7,27,4117
3725,9,84,1654
3726,5,114,4338
3727,9,153,1788
3728,19,21,3769
3729,23,51,4743
3730,16,177,4668
3731,18,149,2212
3732,17,198,202
3733,14,85,4983
3734,25,55,1930
3735,13,57,3136
3736,24,192,2978
3737,10,7,3075
3738,7,31,476
3739,15,81,2216
3740,24,50,2149
3741,9,175,569
3742,22,157,451
3743,15,50,4724
3744,7,190,2204
3745,7,49,658
3746,29,184,4948
3747,8,119,4186
3748,26,22,3432
3749,22,101,389
3750,13,192,3389
3751,7,63,4698
3752,14,69,3868
3753,1,84,1807
3754,21,134,3943
3755,3,200,3266
3756,9,140,361
3757,24,66,4503
3758,24,66,2274
3759,16,170,4725
3760,30,102,2832
3761,26,57,1954
3762,3,60,2098
3763,7,183,652
3764,9,29,4801
3765,30,39,472
3766,11,133,4112
3767,6,157,2443
3768,4,24,4159
3769,3,98,4171
3770,18,166,2736
3771,2,116,877
3772,11,4,2565
3773,24,24,2893
3774,2,132,3502
3775,27,54,608
3776,28,191,2995
3777,3,140,4971
3778,4,183,4891
3779,25,60,1963
3780,9,36,1033
3781,11,16,3219
3782,20,92,4691
3783,9,168,360
3784,1,185,452
3785,11,171,3780
3786,29,45,4531
3787,30,181,3181
3788,1,188,2423
3789,16,55,953
3790,9,105,3419
3791,1,167,633
3792,22,91,3876
3793,3,86,4445
3794,30,41,2817
3795,9,58,3797
3796,30,36,4364
3797,9,45,167
3798,4,23,270
3799,17,157,4151
3800,7,32,802
3801,7,191,4708
3802,4,135,3442
3803,7,100,4672
3804,8,115,3502
3805,26,175,100
3806,23,8,1076
3807,27,45,274
3808,3,44,4728
3809,20,87,4727
3810,22,49,2700
3811,25,28,1815
3812,8,147,3859
3813,26,160,4246
3814,26,110,4861
3815,16,11,2710
3816,1,25,1089
3817,15,142,2728
3818,18,183,2474
3819,6,29,124
3820,9,120,4815
3821,11,162,2646
3822,25,21,3671
3823,1,95,2441
3824,27,86,3216
3825,6,12,4795
3826,24,117,1342
3827,14,162,4676
3828,17,130,2500
3829,19,9,2602
3830,2,1,227
3831,28,15,1029
3832,27,193,3730
3833,27,66,4456
3834,24,53,2368
3835,7,3,559
3836,1,75,4312
3837,12,133,2082
3838,1,171,2563
3839,11,106,584
3840,25,62,331
3841,24,48,1270
3842,13,122,3966
3843,11,154,1740
3844,29,63,4692
3845,5,70,3662
3846,17,87,129
3847,21,114,3076
3848,29,38,4642
3849,7,102,1745
3850,25,41,2624
3851,1,80,1901
3852,6,175,1773
3853,8,135,3709
3854,19,171,967
3855,12,69,862
3856,6,181,1407
3857,19,49,4899
3858,21,91,3766
3859,6,46,135
3860,8,79,990
3861,8,170,2622
3862,4,21,4615
3863,6,80,1634
3864,19,193,4583
3865,3,35,4826
3866,15,125,138
3867,13,7,3334
3868,27,51,3022
3869,12,26,1441
3870,30,75,3281
3871,20,178,2614
3872,3,108,3391
3873,26,10,4066
3874,24,130,955
3875,3,81,470
3876,29,17,144
3877,10,197,3747
3878,10,7,2392
3879,4,92,3447
3880,21,81,4941
3881,17,39,1949
3882,4,193,2466
3883,5,143,2888
3884,19,61,665
3885,12,85,434
3886,22,1,2364
3887,28,110,1688
3888,13,171,2655
3889,6,68,1084
3890,23,82,2553
3891,23,121,3297
3892,16,199,3191
3893,14,64,1979
3894,4,199,3170
3895,1,121,1620
3896,1,6,2236
3897,22,171,156
3898,6,96,1622
3899,10,1,3600
3900,20,188,2820
3901,13,33,4551
3902,27,103,2871
3903,20,120,3162
3904,24,194,3077
3905,4,1,2137
3906,27,139,2770
3907,12,41,4208
3908,13,1,2104
3909,7,176,676
3910,15,25,4748
3911,11,108,1803
3912,28,36,1106
3913,7,138,4334
3914,3,23,1323
3915,4,12,845
3916,1,162,4040
3917,23,139,823
3918,13,136,4633
3919,18,73,1992
3920,27,33,4255
3921,2,122,181
3922,4,99,2902
3923,28,114,4016
3924,30,35,3376
3925,24,56,112
3926,11,97,3514
3927,26,58,2934
3928,13,51,2412
3929,22,190,1235
3930,26,47,661
3931,22,54,2153
3932,13,153,1172
3933,14,19,2556
3934,1,95,404
3935,6,171,751
3936,18,183,958
3937,28,8,1689
3938,7,81,4651
3939,7,161,2099
3940,19,39,1700
3941,17,190,1534
3942,22,142,4210
3943,19,186,2510
3944,16,131,1314
3945,29,25,3661
3946,2,23,2209
3947,5,73,1354
3948,8,46,2815
3949,3,111,2940
3950,15,79,2703
3951,5,4,2595
3952,8,137,1115
3953,24,181,4313
3954,1,107,4857
3955,24,99,637
3956,21,92,3934
3957,30,93,2736
3958,10,178,135
3959,26,107,1036
3960,15,135,3686
3961,26,197,1625
3962,29,52,344
3963,16,124,4789
3964,6,183,4390
3965,6,82,245
3966,28,133,1805
3967,8,174,4565
3968,20,149,4877
3969,11,45,4342
3970,15,125,2032
3971,18,62,4604
3972,11,79,1144
3973,11,60,595
3974,13,138,792
3975,9,150,1642
3976,12,77,2919
3977,29,82,2857
3978,5,41,487
3979,22,29,896
3980,12,58,1522
3981,13,102,2140
3982,30,51,647
3983,19,118,3276
3984,5,135,4423
3985,15,177,1846
3986,17,177,3682
3987,19,146,4684
3988,26,24,1170
3989,28,176,261
3990,1,157,142
3991,1,28,3094
3992,19,149,1382
3993,1,148,3353
3994,4,149,2968
3995,24,139,2090
3996,12,169,2686
3997,22,45,392
3998,22,99,4322
3999,3,54,1544
4000,30,186,920
4001,7,36,2743
4002,7,161,1247
4003,13,104,1097
4004,13,28,2510
4005,7,49,2338
4006,18,168,4908
4007,25,136,2533
4008,16,67,1698
4009,15,180,1784
4010,19,181,2300
4011,11,56,4122
4012,27,60,3070
4013,21,39,3045
4014,6,178,2350
4015,6,76,2844
4016,24,164,1204
4017,21,54,292
4018,19,124,4339
4019,12,114,4856
4020,20,170,1939
4021,6,35,2500
4022,15,140,4345
4023,3,37,4737
4024,18,109,1578
4025,7,113,997
4026,1,85,3767
4027,9,72,2566
4028,3,61,3329
4029,10,13,3849
4030,16,44,3946
4031,23,151,459
4032,27,103,2291
4033,5,93,1684
4034,21,145,1236
4035,2,118,2009
4036,9,22,1769
4037,6,146,4637
4038,25,189,2012
4039,17,58,2476
4040,16,146,1877
4041,1,64,1138
4042,30,58,965
4043,27,46,4461
4044,7,141,2536
4045,7,48,2223
4046,24,89,1180
4047,6,9,1124
4048,18,98,3869
4049,26,15,2060
4050,17,77,2800
4051,24,125,592
4052,23,61,2010
4053,21,191,3493
4054,5,101,4529
4055,8,76,3397
4056,17,195,1488
4057,25,62,1997
4058,3,184,1892
4059,11,114,1325
4060,11,40,2238
4061,2,34,3831
4062,15,83,3376
4063,12,77,512
4064,5,45,3951
4065,8,141,2116
4066,15,107,1181
4067,28,124,3307
4068,25,144,3327
4069,25,64,2501
4070,11,157,2388
4071,2,97,4844
4072,22,144,3528
4073,2,168,3211
4074,25,36,2576
4075,26,75,2369
4076,28,43,1929
4077,16,134,189
4078,27,154,708
4079,29,69,342
4080,1,86,2582
4081,2,188,2344
4082,13,83,2902
4083,4,101,3798
4084,9,149,2179
4085,10,123,3603
4086,19,88,4509
4087,9,12,476
4088,12,73,374
4089,14,130,1819
4090,29,68,264
4091,10,77,2267
4092,30,186,3831
4093,24,104,2636
4094,27,162,3651
4095,7,9,1056
4096,28,27,4777
4097,24,88,2869
4098,25,152,1476
4099,17,197,4902
4100,24,44,2854
4101,29,191,119
4102,2,163,4962
4103,11,193,728
4104,9,189,427
4105,25,96,1317
4106,23,119,3898
4107,21,154,4314
4108,13,50,4980
4109,15,126,976
4110,22,137,146
4111,20,76,3380
4112,27,45,4206
4113,27,123,3401
4114,5,26,2743
4115,13,6,4955
4116,20,177,4034
4117,21,103,1522
4118,4,200,4260
4119,10,138,3356
4120,6,136,1908
4121,5,188,3508
4122,1,4,3089
4123,12,195,2661
4124,27,3,806
4125,19,67,856
4126,18,91,4455
4127,13,194,2785
4128,1,170,1910
4129,3,26,2275
4130,15,29,2025
4131,3,139,3898
4132,15,115,1189
4133,14,77,4742
4134,6,86,2143
4135,19,78,4944
4136,16,58,1517
4137,23,41,3993
4138,13,92,2121
4139,8,121,1809
4140,25,144,4609
4141,17,97,4824
4142,20,77,3629
4143,26,157,4194
4144,21,33,2481
4145,13,169,1977
4146,1,61,2208
4147,16,102,4788
4148,28,29,3781
4149,10,102,1400
4150,28,29,2533
4151,21,4,2196
4152,26,48,3536
4153,5,187,791
4154,12,54,867
4155,1,157,2218
4156,30,47,3098
4157,28,178,2468
4158,17,62,4954
4159,7,180,513
4160,18,169,2670
4161,12,50,4143
4162,17,22,3512
4163,20,157,3861
4164,26,58,1920
4165,29,59,1663
4166,1,121,3262
4167,20,46,3367
4168,8,146,2970
4169,21,53,2437
4170,27,122,2840
4171,26,107,1240
4172,21,173,4050
4173,5,104,3356
4174,25,184,1971
4175,18,115,1680
4176,28,12,3595
4177,24,77,587
4178,5,79,129
4179,11,5,309
4180,12,146,2633
4181,5,20,4249
4182,16,112,140
4183,18,120,3328
4184,26,63,3024
4185,10,192,2585
4186,3,112,2335
4187,17,132,3321
4188,19,99,929
4189,16,98,2447
4190,14,144,468
4191,15,25,4634
4192,3,124,517
4193,5,68,3499
4194,28,98,2229
4195,21,176,3291
4196,6,154,2238
4197,23,67,4784
4198,21,44,2977
4199,28,88,3303
4200,21,145,1520
4201,10,98,2259
4202,14,69,3423
4203,16,132,4794
4204,13,191,1234
4205,18,57,586
4206,6,143,4442
4207,3,57,3689
4208,23,159,2951
4209,30,186,4203
4210,4,164,1937
4211,12,152,3541
4212,22,29,127
4213,27,108,558
4214,19,164,2555
4215,17,33,4915
4216,21,141,1258
4217,7,158,2192
4218,21,50,3155
4219,15,117,4267
4220,19,30,1780
4221,1,62,956
4222,26,81,858
4223,11,1,197
4224,26,62,3338
4225,17,69,2767
4226,26,97,2427
4227,17,139,2100
4228,20,158,4036
4229,8,198,2402
4230,16,91,216
4231,2,2,2815
4232,17,54,4298
4233,23,161,4283
4234,22,196,2478
4235,11,36,3601
4236,21,106,4299
4237,20,189,4221
4238,4,59,4874
4239,30,198,3998
4240,20,187,3829
4241,2,132,4942
4242,15,33,879
4243,3,8,3475
4244,13,112,4377
4245,29,132,1209
4246,29,6,134
4247,14,141,3691
4248,25,70,658
4249,17,186,1020
4250,25,12,4998
4251,20,37,3234
4252,23,2,4208
4253,29,104,2109
4254,6,58,1217
4255,23,77,4213
4256,19,54,1077
4257,30,81,4656
4258,9,198,4364
4259,23,80,4535
4260,19,107,322
4261,26,38,3764
4262,1,41,3695
4263,3,65,4492
4264,4,194,4244
4265,6,16,2421
4266,15,103,3933
4267,10,27,568
4268,8,158,1804
4269,24,89,3435
4270,7,153,4898
4271,18,192,3391
4272,13,39,207
4273,21,81,1046
4274,14,93,1166
4275,16,13,1606
4276,22,106,4335
4277,23,17,2191
4278,29,42,2809
4279,25,155,3906
4280,22,20,556
4281,1,20,4750
4282,4,174,2414
4283,28,176,4093
4284,9,15,2929
4285,10,166,2355
4286,16,58,2687
4287,22,138,2467
4288,7,167,4990
4289,5,75,2983
4290,15,188,2297
4291,3,172,4512
4292,18,64,4415
4293,17,130,4958
4294,22,195,2953
4295,27,146,1109
4296,12,147,2739
4297,4,181,1112
4298,15,140,3328
4299,28,15,3529
4300,20,124,3477
4301,15,71,4621
4302,21,16,4851
4303,29,35,3408
4304,2,102,3864
4305,23,20,2140
4306,19,12,3811
4307,1,9,877
4308,13,51,2530
4309,12,30,3990
4310,17,123,1727
4311,18,122,4217
4312,4,2,757
4313,5,123,2632
4314,10,68,1359
4315,12,120,4937
4316,6,72,4634
4317,16,134,3570
4318,19,69,2135
4319,16,52,3506
4320,18,169,1795
4321,21,139,361
4322,26,192,4784
4323,4,153,2802
4324,4,59,3891
4325,4,198,1185
4326,15,167,1432
4327,25,149,4518
4328,3,155,1788
4329,18,57,4615
4330,15,13,1742
4331,22,1,1447
4332,17,138,1579
4333,2,5,1466
4334,6,62,1630
4335,17,32,4943
4336,18,48,3239
4337,27,138,1237
4338,5,52,1123
4339,15,18,719
4340,4,40,3245
4341,21,85,1658
4342,10,135,3134
4343,14,136,416
4344,20,57,2679
4345,15,82,2949
4346,2,92,3861
4347,12,115,2408
4348,11,127,2143
4349,30,154,2070
4350,10,23,4023
4351,1,98,1342
4352,24,18,3654
4353,17,146,823
4354,15,179,3957
4355,20,1,3033
4356,9,53,627
4357,25,151,2294
4358,30,154,350
4359,29,58,650
4360,8,55,3124
4361,16,44,190
4362,30,5,1119
4363,5,78,2416
4364,29,155,4472
4365,7,121,2883
4366,5,123,4465
4367,29,20,3506
4368,11,160,3192
4369,15,194,3639
4370,23,15,4486
4371,27,24,1468
4372,29,82,4076
4373,8,147,4587
4374,4,130,892
